kms_driven,fuel_type_subs,seller_type_subs,transmission_subs,owner_subs,cars_age
50000,1,1,1,2,8
40000,4,1,1,0,11
10000,4,1,1,0,4
35000,1,1,1,0,5
58500,4,1,1,0,7
20000,4,1,1,0,4
43500,4,1,1,2,11
30000,1,1,1,0,4
63000,1,1,1,0,7
35000,1,1,1,0,6
110000,1,1,1,2,10
25000,1,1,1,0,4
30000,4,1,0,0,5
50000,1,1,1,0,10
35000,1,1,1,0,4
30000,4,1,1,0,4
56000,4,1,1,0,8
12700,4,1,1,0,5
35000,1,1,1,0,4
30000,4,1,1,0,5
120000,1,1,1,0,10
100000,1,1,1,0,5
34000,4,1,1,0,5
56000,1,1,1,0,11
90000,4,1,1,0,14
65000,4,1,1,2,12
80000,1,1,1,0,11
90000,1,1,1,4,10
40000,4,1,1,0,7
58000,1,1,1,0,6
19100,4,1,1,0,4
25000,4,1,1,0,4
49455,4,1,1,0,17
100000,4,1,1,0,6
120000,1,1,1,0,9
90000,4,1,1,1,12
46815,1,1,1,2,9
110000,1,1,1,0,9
80000,4,1,1,0,7
100000,1,1,1,4,9
80000,4,1,1,0,8
40000,4,1,1,0,4
70000,4,1,1,4,7
80000,1,1,1,0,11
40000,4,1,1,0,8
80000,1,1,1,0,11
60000,4,1,1,2,11
30000,1,1,1,0,6
25000,4,1,1,0,5
334000,1,1,1,0,12
100000,1,1,1,0,6
175000,1,1,1,0,8
65000,4,1,0,4,11
90000,4,1,1,0,13
80000,1,1,1,2,11
110000,1,1,1,0,4
80000,1,1,1,2,10
60000,4,1,0,4,14
160000,1,1,1,0,8
100875,1,1,0,0,12
20000,4,1,1,0,4
30000,4,1,1,0,6
118000,1,1,1,0,9
69000,1,1,1,4,9
25000,4,1,1,2,7
100000,4,1,0,0,7
110000,1,1,1,0,7
60000,1,1,1,4,7
128000,4,1,1,0,14
120000,1,1,1,0,5
80000,1,1,1,2,10
5000,4,1,0,0,2
90000,1,1,1,0,5
144030,4,1,1,0,10
200000,1,1,1,0,8
29000,4,1,1,0,6
90000,3,1,1,2,15
176000,1,1,1,2,13
150000,1,1,1,0,9
90000,4,1,1,0,6
70000,4,1,1,2,8
99000,1,1,1,2,15
5000,4,1,1,0,4
89000,1,1,1,2,11
88000,1,1,1,2,16
30000,1,1,1,0,7
50000,1,1,0,2,6
80000,1,1,1,0,9
40000,1,1,1,0,6
110000,1,1,1,4,7
48000,1,1,1,2,7
97000,1,1,0,0,6
110000,1,1,0,4,11
12800,4,1,0,0,4
40000,4,1,1,0,10
49000,1,1,1,0,5
25000,4,1,1,0,8
65000,4,1,1,2,6
20000,1,1,1,0,7
17000,4,1,1,0,4
15000,1,1,1,0,7
120000,1,1,1,2,8
49000,4,1,1,0,12
29000,4,1,1,0,6
55000,1,1,0,0,5
5000,1,1,1,0,3
35000,1,1,1,0,5
5000,4,1,1,2,4
60000,1,1,1,0,5
70000,4,1,1,0,5
120000,1,1,1,2,14
65100,1,1,1,2,6
20000,4,1,0,0,3
108000,1,1,1,0,7
15000,4,1,1,0,3
77000,4,1,1,0,13
18500,4,1,1,0,7
120000,1,1,1,0,6
15200,4,1,1,0,7
35000,4,1,1,0,7
80000,1,1,1,0,11
70000,4,1,1,0,9
80000,1,1,1,2,8
82000,1,1,1,4,10
20000,4,0,0,0,3
45000,1,0,0,0,5
110000,1,1,1,0,7
20000,1,1,0,0,3
68089,4,2,0,0,6
58343,4,2,1,0,9
38817,1,0,1,0,4
79328,1,2,1,2,9
5621,4,2,0,0,3
25538,4,2,1,0,5
69779,4,0,0,0,4
56290,1,0,1,0,5
7500,1,0,0,0,3
8500,1,0,0,0,3
7032,4,2,0,0,3
11000,4,0,0,0,6
2000,1,0,0,0,4
60000,4,1,0,2,12
50000,4,1,1,0,5
70000,1,1,1,0,11
70000,1,1,1,0,5
90000,1,1,1,4,11
70000,1,1,1,2,6
50000,4,1,1,0,8
120000,4,1,1,2,10
25000,1,1,1,0,4
80000,1,1,1,4,13
25000,4,1,1,0,5
15000,1,1,1,0,3
35000,4,1,1,2,11
80000,4,1,1,2,14
25000,1,1,1,0,5
52000,1,1,1,0,5
52000,1,1,1,0,5
80000,1,1,1,0,6
77000,1,1,1,2,11
50000,1,1,0,0,5
127000,1,1,1,0,5
30000,4,1,1,0,5
70000,1,1,1,0,5
54000,1,1,1,0,5
120000,1,1,1,2,11
116500,1,1,1,0,11
145000,1,1,1,2,10
120000,4,1,1,0,10
80000,1,1,1,0,6
140000,4,1,1,0,9
100000,4,1,1,1,14
100000,4,1,1,0,3
168000,1,1,1,2,11
120000,1,1,1,4,12
145000,1,1,1,2,6
90000,1,1,1,2,11
90000,4,1,1,0,3
80000,1,1,1,0,4
33000,4,0,1,0,3
13500,4,1,1,0,8
80000,1,1,1,0,10
20000,4,1,1,0,5
40000,4,1,1,0,9
30000,4,1,1,0,7
50000,4,1,1,2,22
73000,1,1,1,0,6
90000,1,1,1,2,8
50000,4,1,1,2,7
80000,1,1,1,4,11
70000,1,1,1,2,11
41000,4,1,1,0,11
113226,1,0,1,0,8
90000,1,1,1,2,9
70000,4,1,1,4,15
160500,1,1,1,1,12
30000,4,1,0,0,7
120000,1,1,1,4,9
80000,4,1,1,2,11
57000,1,1,1,2,7
25000,4,1,1,0,6
80000,1,1,1,2,7
88000,1,1,1,4,11
60000,4,1,1,0,7
43000,4,1,1,0,5
77000,1,1,0,2,8
30000,4,1,1,0,6
40000,4,1,1,2,7
139000,1,1,1,2,8
80000,4,1,1,0,6
76000,1,1,1,2,8
3500,4,1,1,0,3
62000,4,1,1,2,15
110000,4,1,1,2,15
40000,4,1,1,2,10
120000,1,1,1,2,9
1500000,1,1,1,0,10
70000,4,1,1,4,11
77000,1,1,1,2,10
110000,4,1,1,2,11
20000,4,1,1,0,6
90000,1,1,1,4,27
120005,1,1,0,2,17
70000,1,1,1,0,9
38000,4,1,1,0,5
50000,1,1,1,0,4
50000,1,1,1,0,15
52000,1,1,1,0,9
50000,1,1,1,0,10
30000,4,1,1,0,6
103000,1,1,1,0,8
93468,1,1,0,2,11
20000,1,1,0,0,3
80000,4,1,1,2,12
12000,1,1,0,0,4
70000,1,1,1,0,9
4500,4,1,1,0,3
35000,1,1,1,0,10
60000,1,1,0,0,4
40000,4,1,0,0,7
70000,1,1,1,0,11
120000,1,1,1,0,12
120000,1,1,1,2,14
90000,1,1,1,0,10
35000,1,1,1,2,10
30000,4,1,1,0,4
70000,1,1,1,0,4
70000,1,1,1,0,9
6000,4,1,1,0,4
20000,4,1,1,0,6
70000,1,1,1,0,5
65000,4,1,1,0,6
25000,4,1,1,0,5
10000,4,1,1,0,3
35000,4,1,1,1,19
80000,4,1,0,2,8
63000,4,1,1,0,12
100000,1,1,1,0,14
1303,4,0,1,0,3
31800,1,0,0,0,4
20000,4,0,0,0,3
45000,1,0,0,0,5
17000,4,1,0,0,5
5229,4,2,1,0,4
68089,4,2,0,0,6
23712,1,2,1,0,4
56494,4,2,1,0,6
16589,4,2,1,0,4
79328,1,2,1,2,9
53201,4,2,1,2,6
25272,4,2,1,0,5
53619,1,2,1,0,5
7500,1,0,0,0,3
8500,1,0,0,0,3
7032,4,2,0,0,3
6001,4,0,1,0,4
80000,1,1,1,0,9
12000,1,1,1,0,4
25000,4,1,1,0,5
40000,1,1,1,2,5
130000,1,1,1,4,12
40000,1,1,1,0,4
70000,4,1,1,1,22
120000,4,1,1,2,14
60000,1,1,1,0,7
60000,4,1,1,0,13
60000,4,1,1,2,18
78000,1,1,1,0,6
80000,1,1,1,2,9
120000,4,1,1,1,16
100000,4,1,1,2,16
70000,4,1,1,1,13
160000,1,1,1,4,18
120000,1,1,1,4,16
100000,1,1,1,4,17
60000,1,1,1,2,9
135000,1,1,1,4,12
90000,4,1,1,0,6
75000,1,1,1,2,9
185000,1,1,1,2,17
71717,4,1,0,2,7
150000,1,1,0,2,11
90000,4,1,1,2,10
35000,4,1,1,0,4
120000,1,1,1,2,7
100000,3,1,1,2,11
40000,4,1,0,4,13
100000,1,1,1,0,12
120000,1,1,1,0,6
60000,4,1,1,0,8
2000,1,1,1,0,3
100000,1,1,1,0,10
110000,1,1,1,0,7
90000,1,1,1,2,13
84321,1,1,1,0,11
177000,1,1,1,0,9
60000,1,1,1,0,12
205000,1,1,1,2,14
70000,4,1,1,2,14
70000,4,1,1,4,11
126000,1,1,1,2,9
120000,1,1,0,2,6
70000,1,1,1,0,7
82000,1,1,1,0,5
110000,4,1,1,4,18
45000,4,1,1,2,7
70000,1,1,1,2,10
80000,1,1,1,2,7
45000,1,1,1,0,5
41800,4,1,1,0,9
132000,4,1,1,2,12
50000,1,1,1,2,5
96000,4,1,1,2,13
117000,1,1,1,0,10
110000,4,1,1,2,11
100000,1,1,1,2,8
88700,4,1,1,4,15
70000,4,1,1,2,10
110000,4,1,1,2,12
15000,4,1,1,0,6
80000,1,1,1,2,10
50000,4,1,1,0,8
15000,4,1,1,0,4
57000,1,1,1,2,11
75000,1,1,1,0,10
26000,4,1,1,0,9
160000,1,1,1,0,7
26000,4,1,1,0,9
120000,4,1,1,2,12
50000,4,1,1,2,8
40000,4,1,1,0,10
90000,1,1,1,4,11
120000,4,1,1,4,17
28000,4,1,1,0,5
50000,1,1,1,0,4
90000,1,1,1,0,8
40000,1,1,1,0,6
113000,1,1,1,0,5
100000,1,1,1,0,11
225000,1,1,1,4,12
67000,1,1,1,2,5
70000,1,1,1,1,11
50000,4,1,1,0,7
60000,1,1,0,0,9
34000,1,1,0,0,5
110000,4,1,1,4,18
71000,4,1,1,2,21
140000,4,1,1,2,17
100000,4,1,1,2,10
10000,4,1,0,0,5
30000,4,1,1,0,4
22000,1,0,0,0,5
5500,1,0,1,0,2
18000,1,0,0,0,4
20000,1,0,0,0,4
20000,1,0,1,0,4
4875,4,0,1,0,3
2700,1,0,0,0,2
58511,1,0,1,0,4
105000,1,0,1,0,7
26235,1,0,1,0,4
26766,1,0,1,0,5
1600,4,0,0,0,2
46000,1,0,1,0,4
23000,1,0,1,0,3
24522,4,0,1,0,5
13663,1,0,0,0,5
11000,1,0,0,0,3
63000,1,0,1,0,6
2000,4,0,1,0,3
300000,1,1,1,4,8
80000,1,1,1,0,7
80000,4,1,1,2,11
54000,4,1,1,0,7
30000,4,1,1,0,4
5000,4,1,1,0,3
58945,1,1,1,0,7
90000,1,1,1,0,10
375000,1,1,1,0,11
160000,1,1,1,4,9
80000,1,1,1,2,8
50000,4,1,1,4,18
80000,1,1,1,2,7
156975,1,1,1,0,7
27620,1,0,1,0,4
120000,1,1,1,0,9
120000,1,1,1,4,13
58000,4,1,1,0,7
50000,4,1,1,0,10
40000,4,1,0,0,5
7800,4,1,1,0,4
50000,4,1,1,0,6
68000,1,1,1,0,11
60000,4,1,1,2,7
74000,4,1,1,2,17
58000,1,1,1,2,11
70000,4,1,1,4,11
70000,4,1,1,0,7
110000,4,1,1,2,13
80000,4,1,1,4,20
80000,1,1,1,0,6
59000,1,1,1,0,4
25000,4,1,1,0,2
55000,4,1,1,0,8
25000,1,1,1,0,7
300000,1,1,1,0,13
143200,1,1,1,0,6
60000,1,1,1,0,5
120000,1,1,1,0,10
145000,1,1,1,2,8
30000,4,1,1,0,5
8000,4,1,1,0,3
170000,1,1,1,0,10
100000,1,1,1,0,9
62000,4,1,1,0,10
110000,1,1,1,0,8
80000,1,1,1,2,7
80000,4,1,1,2,20
100000,1,1,1,0,9
120000,1,1,1,0,7
24000,1,1,1,0,3
80000,1,1,1,0,5
138000,1,1,1,0,10
147000,4,1,1,1,19
60000,1,1,1,0,5
80000,4,1,1,0,11
189000,1,1,1,0,9
90000,1,1,0,2,8
140000,1,1,0,2,10
60000,4,1,1,0,6
140000,1,1,0,2,9
189000,1,1,1,0,9
90000,1,1,0,2,8
56000,1,1,1,0,8
140000,1,1,0,2,10
60000,4,1,1,0,6
130000,1,1,1,0,10
140000,1,1,0,2,9
35000,1,1,1,0,6
35000,1,1,1,0,7
156000,1,1,1,0,11
90000,4,1,1,0,9
60000,1,1,1,4,14
36000,1,1,1,0,6
20000,4,1,1,2,5
185000,1,1,1,0,16
10800,4,1,1,0,4
120000,1,1,1,0,10
15000,4,1,1,0,3
67500,1,1,1,0,10
30000,1,1,1,0,5
50000,1,1,1,0,6
100000,1,1,1,0,6
150000,1,1,1,0,6
110000,1,1,1,0,7
30000,4,1,1,0,10
60000,4,1,1,0,11
255000,1,1,1,2,12
120000,1,1,1,2,14
49900,4,1,1,2,7
86000,1,1,1,0,10
71850,4,1,1,0,7
95000,1,1,1,4,7
70000,4,1,1,1,14
50000,4,1,1,0,7
120000,1,1,1,4,15
145000,1,1,1,0,7
190000,1,1,1,4,10
40000,1,1,1,0,4
110000,1,1,1,0,7
112000,3,1,1,2,14
70000,1,1,0,0,5
110000,1,1,1,0,6
29000,1,1,1,0,4
120000,4,1,1,1,20
120000,1,1,0,4,10
80000,4,1,1,0,6
159000,1,1,1,2,10
110000,1,1,1,2,10
75000,4,1,1,2,12
120000,1,1,1,4,12
110000,4,1,1,4,12
80000,4,1,1,1,13
80000,4,1,1,2,10
85000,1,1,1,0,11
71000,1,0,1,0,8
108000,1,0,1,0,11
75000,1,0,1,0,7
22000,4,1,1,2,4
76131,1,1,0,0,8
30000,4,1,1,2,4
65000,1,1,0,0,8
60000,1,1,1,0,4
80000,1,1,1,0,9
80000,4,1,0,2,17
70000,1,1,0,0,10
51777,1,0,1,0,5
64788,1,0,0,0,9
20000,4,1,1,0,4
19000,4,1,1,0,4
46951,4,1,1,0,22
19000,4,1,1,0,6
50000,1,1,1,0,6
60000,1,1,1,0,7
100000,1,1,1,2,9
10000,4,1,1,0,21
50000,1,1,1,2,10
74537,4,1,1,2,8
90000,4,1,0,2,13
80000,1,1,1,2,10
70000,4,1,1,2,12
80000,4,1,1,2,12
23500,4,1,1,0,7
82000,1,1,1,0,5
100000,1,1,1,2,8
15000,4,1,1,0,4
30000,1,1,1,0,5
30000,4,1,1,0,6
11000,4,1,1,0,3
140000,4,1,1,0,5
110000,1,1,1,0,6
48000,4,1,1,0,10
70000,1,1,1,2,10
70000,4,1,1,2,4
58000,1,1,1,0,6
40000,3,1,1,1,12
90000,4,1,1,2,17
110000,1,1,1,0,9
80000,1,1,1,2,15
60000,1,1,1,0,5
50000,1,1,1,0,7
25000,4,1,1,0,5
100000,1,1,1,2,11
52000,1,1,1,4,10
80000,4,1,1,4,12
85000,1,1,1,0,6
83000,1,1,1,0,6
120000,4,1,1,1,13
100000,1,1,1,0,8
70000,1,1,1,4,10
19000,4,1,1,0,14
68600,4,1,1,4,13
60000,1,1,1,0,5
65000,1,1,1,2,8
40000,4,1,1,2,10
160000,1,1,1,2,10
25000,4,1,1,0,6
29500,4,1,1,0,10
13887,4,1,1,0,4
50000,4,1,1,2,6
30000,4,1,1,2,6
100000,4,1,1,0,10
60000,4,1,1,2,11
60000,1,1,1,2,6
120000,1,1,1,0,11
13500,4,1,1,0,5
52000,1,1,1,0,9
30000,4,1,1,2,5
14000,4,1,1,0,5
90000,1,1,1,2,8
50000,1,1,1,0,4
120000,1,1,1,2,12
10000,4,1,1,0,4
10000,4,1,1,0,4
25000,4,1,1,0,4
20000,4,1,1,0,5
60000,1,1,1,0,9
40000,4,1,1,0,4
60000,1,1,1,0,10
50000,4,1,0,0,7
20000,4,1,1,0,5
35000,4,1,1,0,5
40000,1,1,1,0,6
60000,1,1,1,0,4
20000,4,1,1,0,7
30000,4,1,1,2,5
29000,4,1,1,0,7
17000,1,1,1,0,3
50000,4,1,1,0,5
42000,4,1,0,0,4
120000,1,1,1,2,11
110000,1,1,1,0,10
90000,1,1,1,0,10
70000,4,1,1,0,2
66000,1,1,1,2,11
70000,1,1,1,4,11
5000,4,1,0,0,4
50000,1,1,1,2,8
25000,4,1,1,0,3
70000,1,1,1,0,9
110000,1,1,1,0,6
45000,1,1,1,0,8
90000,1,1,1,4,17
140000,1,1,1,2,11
83000,4,1,1,2,19
60000,4,1,1,1,14
40000,4,1,1,2,5
138000,4,1,1,4,11
80000,4,1,1,0,7
50000,4,1,1,2,17
50000,4,1,1,0,7
120000,4,1,1,0,13
24400,4,1,1,0,4
60000,1,1,1,2,9
120000,4,1,1,2,12
60000,1,1,1,2,7
100000,4,1,1,2,11
120000,4,1,1,2,11
27500,4,1,1,0,6
10000,4,1,1,0,15
120000,4,1,1,4,12
70000,1,1,1,2,13
80000,1,1,1,0,7
90000,1,1,1,0,7
70000,1,1,1,0,9
188000,1,1,1,2,8
67840,4,1,1,0,11
30000,4,1,1,0,9
35000,4,1,1,2,6
100000,1,1,1,0,5
30000,4,1,1,0,5
70000,4,1,1,0,6
149032,1,1,1,0,19
380000,1,1,1,2,12
84050,4,1,1,0,11
15000,4,1,1,0,4
140000,1,1,1,2,13
120000,4,1,1,4,12
112880,1,0,1,0,15
135000,1,0,1,2,9
80000,4,1,1,4,16
128000,4,1,1,4,10
120000,1,1,1,0,11
30000,4,1,0,0,12
70000,4,1,1,0,4
41000,4,1,1,0,7
28100,4,1,1,0,11
30000,4,1,1,2,16
30000,4,1,1,0,7
35000,4,1,1,0,11
22000,4,1,1,0,12
70000,4,1,1,0,16
100000,4,1,1,2,17
70000,1,1,1,0,4
200000,1,1,1,2,17
120000,1,1,1,0,11
3000,4,1,1,0,3
50000,4,1,1,0,10
50000,1,1,1,0,9
1500,4,1,0,0,3
74000,1,1,1,0,5
25000,4,1,1,0,5
110000,4,1,1,0,6
70000,1,1,1,0,6
150000,1,1,1,1,15
110000,1,1,1,2,9
90000,1,1,1,2,8
120000,4,1,1,4,12
65000,1,1,1,0,6
80000,4,1,1,2,13
184000,1,1,1,0,9
80000,0,1,1,2,9
70000,4,1,1,2,17
33033,4,0,1,0,8
69000,1,1,1,2,9
63063,4,0,0,0,7
90000,1,1,1,2,10
8000,4,1,1,0,5
35000,4,1,1,0,10
45000,4,1,1,0,11
30000,1,1,1,0,11
6200,4,1,1,0,4
120000,4,1,1,2,2
70000,4,1,1,0,6
70000,4,1,1,0,24
110000,1,1,1,0,5
158000,4,1,1,0,18
93000,4,1,1,4,15
110000,1,1,1,0,8
57000,4,1,1,0,15
120000,4,1,1,0,17
35000,1,1,1,0,10
90000,1,1,1,0,10
35000,1,1,1,2,10
120000,4,1,1,0,13
70000,1,1,1,0,11
60000,4,1,1,1,23
100000,1,1,1,0,9
35000,4,1,1,0,14
90000,1,1,1,4,14
98000,4,1,1,0,11
30000,4,1,1,0,9
26000,4,1,1,0,6
46000,4,1,1,2,11
80000,4,1,1,1,12
10000,4,1,1,0,3
16700,4,1,1,0,7
70000,1,1,1,0,4
7967,4,1,1,0,7
20000,4,1,1,0,4
50000,1,1,1,0,11
9656,4,1,1,0,6
50000,4,1,1,0,11
17000,1,1,1,0,3
10000,4,1,1,0,7
43000,4,1,1,2,9
50000,1,1,1,0,9
90000,4,1,1,2,16
100000,1,1,1,2,10
80000,4,1,1,2,12
120000,1,1,1,0,10
68609,1,0,1,0,6
33360,1,0,1,0,4
14317,4,0,1,0,3
87237,1,0,1,2,10
62960,1,0,1,0,5
26634,4,0,0,0,5
163720,1,0,1,0,10
67998,4,0,1,0,10
20706,1,0,1,0,4
100581,1,0,1,0,7
67303,1,0,1,0,7
79139,4,0,1,0,9
84784,1,0,1,0,8
130376,1,0,1,2,10
72000,1,1,1,0,5
127000,1,1,1,2,14
120000,1,1,1,0,8
120000,1,1,1,2,12
148000,1,1,1,2,10
40000,1,1,1,0,4
110000,1,1,1,0,9
30000,4,1,1,0,5
15000,4,1,1,0,5
33500,1,1,1,0,6
70000,1,1,1,0,10
10000,4,1,1,0,7
22053,1,1,1,0,4
50000,1,1,1,0,6
78432,1,1,1,0,11
125000,1,1,1,2,11
80000,1,1,1,0,4
270000,1,1,1,4,16
50000,4,1,1,2,10
20000,4,1,1,0,5
30000,4,1,1,0,6
70000,4,1,1,2,12
7200,1,1,1,0,9
97000,1,1,1,0,8
60000,4,1,1,2,8
25000,4,1,1,0,9
94000,4,1,1,2,12
90000,4,1,1,2,17
50000,1,1,0,2,10
35000,1,1,1,0,3
117500,4,1,1,2,7
78500,1,1,1,0,10
8000,4,1,1,0,4
25000,4,1,1,0,5
60000,1,1,1,4,10
10000,4,1,1,0,3
70000,4,1,1,2,13
60000,4,1,1,0,7
70000,4,1,1,2,16
25000,4,1,1,4,25
90000,4,1,1,4,16
90000,1,1,1,0,7
25000,4,1,1,0,4
25000,4,1,1,0,4
60000,4,1,1,1,9
70000,4,1,1,0,14
80000,1,1,1,2,6
115717,1,1,1,0,9
110000,1,1,1,2,14
70000,1,1,1,2,8
4000,4,1,1,0,3
50000,4,1,1,0,11
70000,4,1,1,1,6
70000,4,1,1,2,13
55000,1,1,1,0,6
5000,4,1,0,0,2
100000,1,1,1,2,9
23000,4,1,1,2,8
60000,4,1,1,2,8
70000,4,1,1,2,12
82000,4,1,1,1,17
60000,4,1,1,2,13
100000,1,1,1,0,3
90000,1,1,1,4,7
46706,4,0,1,0,6
53523,4,0,1,0,16
56365,1,0,1,0,10
49563,4,0,1,0,11
56432,4,0,1,0,18
52365,4,0,1,2,20
53512,4,0,1,2,15
53563,4,0,1,2,17
40000,1,1,0,0,9
46533,4,0,1,0,12
59635,4,0,1,2,17
58632,4,0,1,2,14
58632,3,0,1,2,14
80000,1,1,0,2,6
70000,1,1,1,0,6
90000,4,1,1,0,5
110000,4,1,1,2,8
70000,1,1,1,0,7
80000,4,1,1,0,13
78000,4,1,1,0,15
45000,1,1,1,0,5
50000,4,1,1,2,7
58000,4,1,1,0,5
120000,1,1,1,0,10
30000,4,1,1,2,15
162000,1,1,1,0,5
50000,0,1,1,2,6
25000,4,1,1,2,4
60000,1,1,1,0,7
70000,3,1,1,4,12
138000,1,1,1,2,13
48000,4,1,1,2,12
110000,1,1,0,0,10
88000,1,1,1,2,8
68000,1,1,1,0,7
70000,4,1,1,0,5
80000,1,1,1,0,8
100000,1,1,1,4,9
96000,1,1,1,2,9
30000,4,1,1,4,20
60000,1,1,1,4,6
90000,4,1,0,2,17
65000,1,1,1,0,8
48000,4,1,1,0,8
40000,4,1,1,0,4
60000,1,1,1,2,10
70000,4,1,1,2,10
70000,4,1,1,4,14
70000,1,1,1,2,8
150000,4,1,1,2,16
10000,4,1,1,0,3
56000,1,1,1,0,8
30000,4,1,1,0,5
50000,4,1,1,2,8
120000,1,1,1,0,12
40000,0,1,1,0,4
27500,4,1,1,0,5
73000,1,1,1,0,10
75000,1,1,1,0,5
5000,4,1,1,0,4
50000,3,1,1,0,12
70000,1,1,1,0,7
60000,1,1,1,0,7
110000,4,1,1,0,18
95000,1,1,1,0,9
34000,4,1,1,2,7
25000,4,1,1,0,7
120000,0,1,1,2,3
31000,1,1,1,0,8
70000,0,1,1,0,4
47000,4,1,1,0,11
44000,4,1,1,0,4
120000,1,1,1,2,10
39395,1,1,1,0,8
67000,1,1,1,2,9
20000,4,1,0,0,3
40000,1,1,1,0,4
120000,4,1,1,2,18
80000,1,1,1,2,8
15000,1,1,1,0,4
50000,4,1,1,0,6
30000,1,1,1,0,6
120000,1,1,1,2,10
64000,1,1,1,0,10
120000,1,1,1,0,9
59000,4,1,1,2,13
98000,1,1,1,0,10
70000,1,1,1,0,10
120000,1,1,1,2,11
140000,1,1,1,2,7
40000,1,1,1,0,7
90000,1,1,1,0,8
117000,1,1,1,4,8
90000,1,1,1,0,8
70000,4,1,1,0,12
230000,1,1,1,2,13
155000,4,1,1,2,12
60000,1,1,1,2,7
110000,4,1,1,0,6
120000,1,1,1,0,12
100000,1,1,1,2,11
40000,4,1,1,2,12
110000,1,1,1,2,10
92500,4,1,1,2,11
15000,4,1,1,0,3
14000,1,1,1,0,3
35000,4,1,1,0,6
32000,4,1,1,2,5
90000,0,1,1,0,9
14000,4,1,0,0,3
70000,1,1,1,4,8
20000,4,1,0,0,3
300000,3,1,1,0,11
100000,1,1,1,0,7
64800,1,1,1,0,7
90000,1,1,1,0,5
80000,4,1,1,0,8
248000,1,1,1,0,7
60000,1,1,1,2,8
120000,1,1,1,0,17
120000,1,1,1,0,7
66444,3,1,1,0,12
86000,1,1,1,0,6
90000,1,1,1,0,10
218463,4,1,0,0,15
153000,1,1,1,0,10
70000,1,1,1,2,8
60000,1,1,1,0,7
50000,4,1,1,0,7
20000,4,1,1,0,7
35000,4,1,1,0,8
20000,4,1,1,0,5
70000,1,1,1,0,9
53000,1,1,1,0,4
60000,1,1,1,0,4
70000,4,1,1,0,4
4000,4,1,1,0,3
103000,4,1,1,0,10
77000,1,1,1,0,9
90000,1,1,1,0,10
87185,1,1,1,2,9
167000,4,1,1,2,19
77000,1,1,1,0,6
110000,1,1,1,2,8
120000,1,1,1,2,11
170000,0,1,1,0,11
100000,1,1,1,2,10
40000,4,1,1,2,15
125000,1,1,1,0,7
137000,0,1,1,0,11
18000,1,1,1,0,3
30000,4,1,1,0,7
55000,4,1,1,0,13
40000,4,1,0,0,2
80000,4,1,1,2,9
30000,4,1,1,0,4
3564,4,1,1,0,5
80000,1,1,1,0,7
13000,1,1,1,0,4
120000,1,1,1,0,10
90000,4,1,1,0,11
9000,1,0,0,0,5
45000,1,0,0,0,5
110000,1,1,1,0,7
20000,1,1,0,0,3
68089,4,2,0,0,6
58343,4,2,1,0,9
38817,1,0,1,0,4
56494,4,2,1,0,6
79328,1,2,1,2,9
5621,4,2,0,0,3
69779,4,0,0,0,4
56290,1,0,1,0,5
7500,1,0,0,0,3
8500,1,0,0,0,3
7032,4,2,0,0,3
11000,4,0,0,0,6
2000,1,0,0,0,4
50000,4,1,1,4,11
42000,1,1,1,0,12
17000,4,1,0,0,6
40000,4,1,0,0,4
137000,1,1,1,2,13
20000,4,1,1,0,4
70000,4,1,1,2,2
48756,4,1,1,2,11
110000,1,1,1,0,6
80322,1,0,1,0,8
35000,1,1,1,0,7
110000,1,1,1,0,5
70000,1,1,1,2,10
9000,1,0,0,0,5
20000,4,0,0,0,3
45000,1,0,0,0,5
110000,1,1,1,0,7
20000,1,1,0,0,3
68089,4,2,0,0,6
58343,4,2,1,0,9
38817,1,0,1,0,4
56494,4,2,1,0,6
79328,1,2,1,2,9
5621,4,2,0,0,3
25538,4,2,1,0,5
56290,1,0,1,0,5
7500,1,0,0,0,3
8500,1,0,0,0,3
7032,4,2,0,0,3
11000,4,0,0,0,6
2000,1,0,0,0,4
90000,1,1,1,0,10
120000,1,1,1,2,7
60000,1,1,1,0,7
97000,1,1,0,2,12
100000,1,1,1,2,11
36000,4,1,1,0,7
27000,1,1,1,0,3
15000,4,1,1,0,2
60000,4,1,1,2,9
120000,1,1,1,0,4
60000,4,1,1,2,9
173000,1,1,1,0,9
60000,4,1,1,2,6
70000,4,1,1,4,14
25000,4,1,1,0,4
35000,4,1,1,0,5
100000,1,1,1,2,5
31000,4,1,1,2,5
80000,1,1,0,2,7
40000,4,1,1,0,6
50000,1,1,0,0,9
60000,4,1,1,2,14
60000,1,1,0,2,13
110000,1,1,1,2,11
35000,4,1,1,0,5
35000,4,1,1,0,5
20000,4,1,1,0,6
54000,1,1,0,0,6
60000,4,1,1,0,7
10300,4,1,1,0,8
50000,1,1,0,0,7
3000,4,1,1,0,3
5000,4,1,1,0,3
145000,4,1,1,0,16
30000,4,1,0,0,7
60000,1,1,0,2,15
100000,4,1,1,2,12
40000,4,1,1,0,6
15000,4,1,1,0,9
275000,1,1,1,1,20
50000,4,1,1,2,5
80000,1,1,1,0,5
50000,1,1,0,0,5
30000,0,1,1,0,5
125000,1,1,1,2,10
110000,4,1,1,0,10
30000,1,1,1,2,9
148000,1,1,1,2,8
35000,1,1,1,0,6
80000,4,1,1,2,6
110000,4,1,1,0,17
95000,1,1,1,2,10
25000,1,1,1,0,7
80000,0,1,1,0,11
60000,1,1,1,2,8
