longitude,latitude,housing_median_age,total_rooms,population,households,median_income,ocean_proximity
-118.27,34.22,34.0,8206.0,3141.0,1150.0,7.2812,0
-116.94,32.81,22.0,4266.0,2766.0,985.0,2.8175,0
-117.05,33.52,5.0,3471.0,1541.0,502.0,4.8083,0
-117.08,32.76,18.0,1704.0,1639.0,548.0,1.7391,4
-119.0,35.36,39.0,896.0,805.0,197.0,1.25,1
-117.13,32.91,15.0,1450.0,747.0,290.0,3.6111,0
-118.3,34.03,47.0,2241.0,1775.0,504.0,2.1571,0
-117.12,33.49,4.0,21988.0,8824.0,3252.0,3.9963,0
-118.19,33.96,28.0,3507.0,3740.0,970.0,2.0162,0
-121.75,37.35,18.0,1947.0,605.0,184.0,8.1871,0
-121.27,38.61,17.0,6663.0,2840.0,1299.0,2.9452,1
-117.62,34.08,30.0,1372.0,1047.0,225.0,3.1597,1
-118.46,34.27,30.0,1576.0,1004.0,284.0,4.8015,0
-117.94,33.85,37.0,588.0,436.0,104.0,4.275,0
-117.12,32.69,37.0,1082.0,1146.0,265.0,2.0673,4
-121.45,38.7,24.0,2159.0,1141.0,355.0,3.9853,1
-121.64,36.74,30.0,2628.0,1372.0,432.0,4.1696,0
-118.23,33.95,42.0,705.0,739.0,140.0,0.9166,0
-122.26,37.88,52.0,2363.0,1558.0,573.0,2.944,3
-121.07,39.04,9.0,2374.0,884.0,333.0,4.5042,1
-118.31,33.78,30.0,4573.0,2411.0,819.0,3.5804,0
-121.08,38.67,10.0,2499.0,1040.0,333.0,6.844,1
-118.27,33.94,43.0,1309.0,1182.0,340.0,1.6625,0
-118.41,34.06,43.0,2665.0,1015.0,506.0,4.1411,0
-118.07,33.82,27.0,3481.0,1660.0,560.0,5.7965,0
-117.33,33.87,14.0,2300.0,1001.0,311.0,5.1045,1
-122.26,37.9,37.0,2220.0,903.0,362.0,7.8336,3
-118.41,34.23,35.0,1026.0,753.0,185.0,4.5909,0
-122.08,37.64,30.0,5267.0,4065.0,1113.0,3.3479,3
-121.84,37.29,4.0,2937.0,1780.0,665.0,4.3851,0
-117.02,33.81,10.0,6317.0,2625.0,1094.0,2.3,1
-118.38,34.08,52.0,1479.0,652.0,346.0,2.945,0
-124.1,40.88,35.0,2987.0,1581.0,585.0,2.0657,4
-118.18,34.05,38.0,3272.0,3299.0,726.0,2.8295,0
-122.26,37.83,50.0,1125.0,616.0,304.0,2.026,3
-121.29,37.89,26.0,161.0,1542.0,30.0,5.7485,1
-117.71,33.61,26.0,3046.0,888.0,663.0,2.6848,0
-122.27,37.88,52.0,1693.0,669.0,367.0,3.5417,3
-121.95,37.33,31.0,1866.0,821.0,447.0,2.3547,0
-117.23,33.2,29.0,3372.0,1770.0,693.0,3.5109,0
-117.97,33.82,26.0,4013.0,2442.0,922.0,3.7655,0
-118.43,34.29,38.0,1704.0,1384.0,374.0,2.865,0
-122.24,38.15,10.0,6817.0,4163.0,1135.0,4.4529,3
-118.13,33.88,32.0,1788.0,1131.0,461.0,3.5278,0
-119.8,36.82,24.0,5377.0,2010.0,982.0,3.4542,1
-117.96,33.82,29.0,2176.0,1632.0,428.0,3.707,0
-118.09,33.96,36.0,3271.0,2593.0,616.0,3.3621,0
-118.52,34.16,39.0,2693.0,1219.0,435.0,5.17,0
-118.31,34.05,35.0,1692.0,1578.0,406.0,2.5313,0
-118.12,34.06,17.0,5137.0,4945.0,1535.0,2.4599,0
-122.25,37.48,45.0,2743.0,974.0,400.0,7.1621,4
-116.19,33.69,11.0,5692.0,5682.0,1273.0,2.5383,1
-122.32,37.53,39.0,2795.0,1183.0,443.0,5.779,4
-121.3,38.01,29.0,2289.0,1215.0,435.0,3.2788,1
-117.44,34.09,24.0,3477.0,2541.0,753.0,2.3682,1
-122.02,37.26,34.0,1764.0,692.0,223.0,8.0331,0
-118.43,34.05,24.0,3832.0,1613.0,893.0,3.9673,0
-122.29,40.43,21.0,2842.0,1658.0,608.0,1.9943,1
-119.88,34.42,22.0,2367.0,1333.0,488.0,3.6304,4
-118.13,33.96,38.0,1040.0,557.0,228.0,4.0,0
-121.79,37.34,20.0,2018.0,1196.0,323.0,4.9318,0
-117.42,34.06,27.0,2532.0,1305.0,436.0,2.9107,1
-122.45,40.56,17.0,1712.0,963.0,329.0,3.9375,1
-118.06,34.11,36.0,2178.0,914.0,412.0,2.7656,1
-118.29,34.0,6.0,1487.0,1509.0,403.0,1.4639,0
-118.25,33.79,38.0,1730.0,1724.0,424.0,2.7308,4
-117.91,33.92,21.0,380.0,398.0,70.0,4.7222,0
-122.24,37.47,35.0,2283.0,1148.0,436.0,4.5556,4
-115.5,32.75,13.0,330.0,822.0,64.0,3.4107,1
-120.64,35.26,21.0,3298.0,1862.0,687.0,2.1507,4
-118.06,33.82,24.0,3983.0,1568.0,638.0,4.6458,0
-117.19,32.84,30.0,2492.0,1250.0,431.0,5.5277,4
-117.43,34.12,7.0,5954.0,3567.0,1070.0,3.2056,1
-117.89,33.87,25.0,1492.0,755.0,389.0,3.0893,0
-119.07,36.07,11.0,2265.0,1285.0,387.0,3.2042,1
-120.85,37.5,52.0,1724.0,922.0,348.0,1.7227,1
-119.74,36.76,36.0,912.0,842.0,219.0,1.4766,1
-122.29,37.54,41.0,1743.0,811.0,349.0,4.9464,4
-122.1,37.89,21.0,3282.0,1398.0,601.0,5.2079,3
-122.31,37.55,52.0,900.0,371.0,166.0,3.25,4
-118.1,33.85,28.0,2825.0,1352.0,469.0,5.2639,0
-118.05,34.02,31.0,40.0,25.0,7.0,2.125,0
-122.04,37.55,23.0,3170.0,1446.0,515.0,4.4357,3
-121.46,38.53,37.0,2745.0,1607.0,556.0,1.8007,1
-122.49,38.0,26.0,48.0,19.0,8.0,7.7197,3
-117.98,34.14,24.0,1596.0,1329.0,352.0,3.0417,1
-117.04,32.75,36.0,2297.0,1070.0,392.0,3.5192,4
-120.71,38.85,8.0,1877.0,884.0,323.0,3.4688,1
-117.15,33.2,16.0,2690.0,1253.0,393.0,4.0328,0
-117.98,33.75,27.0,2343.0,1537.0,426.0,5.1345,0
-120.85,37.78,15.0,3553.0,1684.0,611.0,3.3169,1
-117.71,33.61,26.0,2280.0,669.0,502.0,2.3438,0
-118.11,33.86,35.0,1255.0,685.0,279.0,4.2,0
-118.12,33.91,34.0,682.0,491.0,144.0,4.6389,0
-122.0,39.94,27.0,852.0,464.0,148.0,1.7125,1
-118.18,33.78,36.0,1697.0,1379.0,434.0,1.2746,4
-117.4,33.76,8.0,1954.0,973.0,321.0,4.4875,1
-118.42,34.27,33.0,937.0,1216.0,212.0,3.3214,0
-120.97,37.61,16.0,1326.0,884.0,375.0,1.871,1
-122.43,40.47,16.0,3552.0,1801.0,658.0,2.1496,1
-121.52,38.53,31.0,3089.0,1366.0,561.0,4.2885,1
-122.33,37.55,33.0,2199.0,827.0,319.0,6.1349,4
-117.71,33.61,25.0,3004.0,891.0,626.0,2.395,0
-117.24,32.85,18.0,3117.0,904.0,368.0,6.7587,4
-118.64,34.22,25.0,2762.0,1166.0,439.0,6.8643,0
-117.9,34.02,15.0,14058.0,8997.0,2497.0,5.0704,0
-121.37,38.64,36.0,322.0,133.0,59.0,4.6111,1
-118.13,34.04,40.0,1444.0,881.0,303.0,3.1083,0
-121.63,39.15,27.0,2991.0,1419.0,606.0,1.8849,1
-117.24,32.8,18.0,2205.0,874.0,580.0,3.8018,4
-120.1,39.19,18.0,3824.0,241.0,106.0,5.5456,1
-122.24,37.55,3.0,6164.0,2198.0,975.0,6.7413,3
-118.29,33.87,32.0,1700.0,864.0,317.0,4.381,0
-119.69,34.38,39.0,1383.0,677.0,362.0,2.25,4
-117.93,34.05,36.0,1340.0,848.0,244.0,4.1731,0
-122.24,37.79,27.0,1632.0,1171.0,429.0,2.3173,3
-117.97,33.67,17.0,4466.0,2166.0,666.0,6.979,0
-122.68,38.4,32.0,2826.0,1767.0,628.0,3.1047,0
-118.32,33.8,29.0,4317.0,2102.0,959.0,3.1275,0
-117.88,33.88,15.0,957.0,615.0,370.0,3.0263,0
-119.25,35.76,36.0,2332.0,2175.0,610.0,1.6045,1
-122.18,37.44,44.0,2237.0,948.0,346.0,8.2436,4
-121.28,38.66,17.0,7741.0,3153.0,1331.0,3.7869,1
-121.56,39.08,26.0,1377.0,761.0,267.0,1.4934,1
-121.3,38.64,20.0,5001.0,2330.0,830.0,4.0833,1
-117.16,32.73,52.0,1682.0,873.0,534.0,2.0972,4
-122.95,38.73,37.0,1548.0,863.0,287.0,2.9792,0
-117.22,32.73,38.0,3966.0,1640.0,729.0,3.8409,4
-117.93,34.04,23.0,6361.0,4580.0,1109.0,4.9342,0
-118.38,34.07,21.0,3653.0,1510.0,890.0,3.5573,0
-117.38,33.97,30.0,2953.0,1406.0,580.0,2.6895,1
-119.02,34.26,40.0,1498.0,707.0,249.0,3.7974,0
-118.25,34.16,52.0,2477.0,993.0,371.0,4.9135,0
-117.35,33.97,27.0,3960.0,2807.0,838.0,3.024,1
-118.08,33.9,44.0,1167.0,733.0,237.0,4.2083,0
-122.9,41.46,31.0,1277.0,600.0,241.0,1.7292,1
-118.27,33.87,21.0,6108.0,3244.0,1113.0,4.2768,0
-122.02,36.96,52.0,775.0,1054.0,305.0,2.0172,4
-122.36,40.62,11.0,3896.0,1902.0,843.0,2.2905,1
-118.39,34.01,35.0,4424.0,2101.0,888.0,3.9688,0
-117.98,33.83,17.0,3506.0,2104.0,893.0,3.3006,0
-121.26,38.73,14.0,3323.0,1527.0,540.0,5.3451,1
-120.46,37.33,4.0,786.0,368.0,109.0,6.3215,1
-117.01,32.74,31.0,3473.0,2098.0,677.0,2.6973,0
-118.32,33.92,35.0,1281.0,710.0,184.0,4.8304,0
-122.42,37.75,52.0,1855.0,1715.0,614.0,2.1289,3
-117.18,32.74,39.0,3132.0,1200.0,690.0,2.5288,4
-121.4,38.71,15.0,4680.0,2626.0,729.0,3.8355,1
-122.43,37.64,34.0,8400.0,4101.0,1717.0,4.1033,4
-118.32,34.09,34.0,1478.0,1976.0,653.0,2.0557,0
-121.47,38.57,39.0,1360.0,589.0,338.0,2.1691,1
-120.3,35.1,16.0,2819.0,1068.0,365.0,4.5461,0
-123.22,39.16,32.0,1149.0,499.0,208.0,3.6587,0
-118.21,34.09,37.0,1822.0,1961.0,506.0,1.9881,0
-117.24,32.79,20.0,961.0,525.0,254.0,3.1838,4
-122.38,37.18,52.0,1746.0,941.0,220.0,3.3047,4
-118.08,33.94,21.0,3933.0,2219.0,820.0,2.4926,0
-117.9,33.8,23.0,1368.0,1940.0,358.0,3.0789,0
-119.87,36.79,8.0,2875.0,1718.0,551.0,3.6522,1
-118.31,33.94,41.0,1353.0,751.0,250.0,2.7401,0
-122.27,37.85,47.0,1375.0,843.0,319.0,1.3785,3
-121.49,38.57,49.0,1334.0,634.0,421.0,1.7568,1
-117.13,32.71,35.0,614.0,691.0,164.0,1.6953,4
-120.91,40.08,24.0,1629.0,641.0,274.0,2.2067,1
-121.18,39.19,16.0,1528.0,729.0,319.0,2.4688,1
-121.92,36.63,40.0,1076.0,406.0,180.0,3.4943,0
-117.4,34.01,25.0,1858.0,1311.0,331.0,2.7083,1
-121.22,37.72,34.0,2123.0,1310.0,368.0,2.6368,1
-117.69,34.1,17.0,3759.0,1722.0,847.0,2.6074,1
-118.22,33.88,37.0,1149.0,1016.0,250.0,2.125,0
-117.08,32.82,16.0,1787.0,770.0,228.0,7.1298,0
-118.43,34.17,35.0,2922.0,1130.0,485.0,5.451,0
-118.12,33.91,35.0,620.0,381.0,124.0,3.7917,0
-117.47,34.12,6.0,10565.0,5690.0,1555.0,4.1797,1
-121.18,38.75,16.0,2807.0,1201.0,429.0,4.7941,1
-118.21,33.98,37.0,788.0,883.0,221.0,2.6818,0
-122.09,37.21,15.0,1969.0,822.0,324.0,7.8774,0
-121.8,37.35,15.0,2781.0,1389.0,475.0,5.614,0
-118.18,33.99,36.0,988.0,1508.0,351.0,2.4375,0
-120.98,38.66,9.0,2073.0,916.0,373.0,3.225,1
-117.83,33.8,30.0,4713.0,2271.0,730.0,5.8622,0
-122.12,38.01,42.0,2225.0,864.0,381.0,4.1189,3
-123.78,40.05,17.0,2019.0,899.0,347.0,2.1864,0
-122.35,40.68,36.0,1822.0,930.0,399.0,1.3801,1
-118.44,34.02,39.0,3278.0,1321.0,617.0,6.2917,0
-122.71,38.46,41.0,1974.0,965.0,458.0,2.905,0
-120.69,35.26,20.0,1248.0,722.0,225.0,4.625,4
-121.32,38.21,27.0,2643.0,1455.0,444.0,3.6398,1
-118.34,34.86,11.0,7353.0,3571.0,1308.0,2.8097,1
-121.87,37.99,15.0,2203.0,1051.0,311.0,4.9783,1
-118.34,34.02,50.0,1172.0,685.0,260.0,3.1442,0
-122.04,37.95,29.0,866.0,341.0,133.0,4.7188,3
-122.16,37.74,44.0,1097.0,609.0,215.0,2.0227,3
-122.56,37.98,36.0,2649.0,1111.0,557.0,4.8056,3
-117.91,33.63,32.0,1122.0,557.0,223.0,3.5388,0
-122.51,37.87,21.0,3904.0,1949.0,919.0,2.862,3
-121.86,37.42,20.0,5032.0,2695.0,801.0,6.6227,0
-120.58,35.0,37.0,523.0,374.0,95.0,1.4726,0
-117.2,32.79,34.0,757.0,409.0,222.0,3.2312,4
-118.34,34.1,24.0,1996.0,1215.0,672.0,1.5429,0
-117.08,32.74,33.0,3260.0,1784.0,666.0,3.5078,4
-117.65,34.12,27.0,2298.0,1071.0,369.0,6.5587,1
-122.33,37.57,20.0,2126.0,1112.0,597.0,3.625,4
-117.92,33.84,38.0,1316.0,671.0,278.0,3.2969,0
-122.76,38.45,8.0,5823.0,2864.0,1041.0,3.6292,0
-119.85,36.82,9.0,3995.0,1691.0,712.0,3.3239,1
-115.51,33.12,21.0,1024.0,890.0,232.0,2.101,1
-118.26,34.0,27.0,1611.0,1457.0,458.0,0.8941,0
-122.46,37.65,21.0,2751.0,2027.0,491.0,5.2573,4
-117.91,33.79,22.0,4417.0,2759.0,983.0,4.25,0
-115.56,32.8,15.0,1171.0,1024.0,298.0,1.3882,1
-121.3,38.68,19.0,2655.0,1253.0,454.0,5.2817,1
-119.04,35.96,18.0,1187.0,1343.0,277.0,1.875,1
-116.98,32.74,16.0,3361.0,1754.0,578.0,5.1098,0
-117.14,32.7,40.0,1227.0,1199.0,316.0,1.2188,4
-122.13,37.68,43.0,1676.0,924.0,328.0,3.6,3
-118.83,34.14,16.0,1316.0,450.0,173.0,10.1597,4
-119.56,36.53,19.0,2746.0,1670.0,518.0,3.2019,1
-118.45,34.26,35.0,1724.0,992.0,315.0,4.8359,0
-118.66,35.2,7.0,9664.0,3617.0,1370.0,4.0581,1
-117.21,32.83,35.0,2259.0,1340.0,511.0,3.4482,4
-116.32,33.28,19.0,1791.0,327.0,185.0,3.3625,1
-117.19,33.41,16.0,3031.0,1301.0,518.0,4.0882,0
-118.19,34.02,34.0,1478.0,1735.0,348.0,1.8875,0
-121.98,37.33,35.0,1907.0,912.0,313.0,5.9567,0
-121.95,37.36,27.0,3236.0,2230.0,798.0,3.5625,0
-122.73,39.04,23.0,1618.0,425.0,244.0,1.9833,1
-122.42,37.63,46.0,1811.0,796.0,333.0,3.43,4
-117.05,33.11,18.0,4393.0,2095.0,677.0,5.4786,0
-118.32,34.01,50.0,1842.0,817.0,341.0,3.1548,0
-119.44,36.59,28.0,1343.0,1331.0,305.0,1.516,1
-122.42,37.65,39.0,4402.0,2941.0,887.0,3.8565,4
-118.38,34.06,52.0,1311.0,578.0,205.0,7.6771,0
-118.31,34.02,44.0,1555.0,931.0,265.0,1.4712,0
-117.87,34.09,36.0,1267.0,640.0,200.0,5.2405,0
-118.46,33.98,32.0,2388.0,1009.0,556.0,5.2121,0
-117.97,34.1,33.0,1558.0,1600.0,338.0,2.9712,1
-121.29,38.67,20.0,1992.0,889.0,346.0,3.6516,1
-122.97,38.53,48.0,3939.0,1257.0,571.0,2.1165,0
-118.94,34.24,5.0,10018.0,4253.0,1120.0,8.9063,0
-118.22,34.14,52.0,1388.0,735.0,239.0,3.7404,0
-122.02,38.25,10.0,2237.0,1255.0,429.0,3.1176,1
-118.9,34.4,16.0,2614.0,1163.0,524.0,1.5781,0
-122.28,41.38,15.0,5266.0,2147.0,885.0,2.8036,1
-118.1,33.98,34.0,1357.0,1042.0,287.0,3.4083,0
-117.91,33.72,32.0,2436.0,2839.0,516.0,4.5607,0
-119.03,35.42,45.0,1628.0,754.0,334.0,2.5703,1
-122.18,37.9,36.0,4760.0,1511.0,572.0,9.0064,3
-117.99,33.87,17.0,2334.0,1662.0,535.0,3.0147,0
-120.14,34.6,22.0,2136.0,1143.0,409.0,2.9479,4
-117.68,33.48,15.0,1786.0,727.0,293.0,5.0527,0
-122.0,38.99,39.0,1548.0,815.0,286.0,2.9489,1
-119.56,36.09,35.0,1648.0,792.0,265.0,3.2847,1
-122.08,37.68,37.0,848.0,314.0,205.0,2.3958,3
-117.18,32.69,44.0,2819.0,1258.0,503.0,4.4777,4
-121.36,38.6,36.0,1275.0,530.0,245.0,3.875,1
-119.02,35.42,42.0,2271.0,1124.0,447.0,2.7583,1
-117.77,33.7,3.0,3636.0,1486.0,696.0,5.5464,0
-118.19,33.87,42.0,1213.0,628.0,229.0,3.6987,0
-117.59,34.02,14.0,1463.0,881.0,245.0,4.7857,1
-118.58,34.19,15.0,3061.0,2173.0,1078.0,2.85,0
-115.56,32.96,21.0,2164.0,1164.0,421.0,3.8177,1
-118.37,34.12,34.0,2821.0,843.0,391.0,11.615,0
-118.07,34.16,35.0,2459.0,970.0,437.0,4.2143,1
-122.94,38.5,46.0,2280.0,807.0,366.0,2.6316,0
-118.27,34.25,39.0,699.0,358.0,143.0,4.4375,0
-118.31,34.01,48.0,2544.0,1357.0,498.0,2.5263,0
-118.12,34.08,36.0,2433.0,1565.0,563.0,3.2344,0
-122.25,37.49,43.0,2607.0,1225.0,461.0,4.224,4
-122.09,37.41,14.0,753.0,421.0,153.0,4.2463,3
-118.42,34.08,48.0,2413.0,770.0,248.0,15.0001,0
-117.05,32.82,16.0,4046.0,1684.0,701.0,4.2312,0
-118.4,33.97,35.0,913.0,451.0,172.0,5.6169,0
-119.02,35.43,39.0,2033.0,956.0,379.0,3.1736,1
-118.17,34.03,42.0,882.0,1248.0,281.0,2.761,0
-121.45,38.48,28.0,2780.0,1638.0,533.0,2.9571,1
-119.78,36.65,27.0,1226.0,706.0,211.0,2.77,1
-115.73,33.36,19.0,749.0,476.0,169.0,1.7727,1
-122.33,38.31,14.0,6778.0,2768.0,1014.0,6.1953,3
-121.84,39.68,38.0,549.0,275.0,94.0,3.5375,1
-118.02,33.76,27.0,2905.0,1781.0,561.0,4.25,0
-121.94,37.33,37.0,1822.0,845.0,348.0,4.75,0
-118.37,33.84,27.0,3245.0,1572.0,556.0,5.3773,0
-117.99,33.68,14.0,3305.0,2272.0,769.0,3.4899,0
-122.37,37.94,40.0,1064.0,912.0,239.0,1.0521,3
-117.56,33.83,28.0,895.0,346.0,115.0,5.4788,1
-119.73,34.44,38.0,1729.0,801.0,395.0,3.1364,4
-117.21,32.74,52.0,1245.0,468.0,193.0,6.9322,4
-122.04,37.63,21.0,1307.0,586.0,249.0,4.7813,3
-117.64,34.11,16.0,2129.0,932.0,379.0,2.5868,1
-117.69,33.6,12.0,3258.0,1464.0,435.0,6.5413,0
-117.22,33.22,17.0,3675.0,1693.0,597.0,3.3882,0
-118.23,33.9,45.0,1285.0,840.0,211.0,3.4107,0
-118.18,34.05,41.0,762.0,817.0,176.0,3.75,0
-117.05,32.73,27.0,3184.0,1763.0,571.0,3.5529,4
-118.42,34.02,22.0,3292.0,1655.0,898.0,3.1746,0
-121.5,38.49,32.0,4013.0,2032.0,675.0,3.3689,1
-122.18,37.79,41.0,1411.0,626.0,214.0,7.0875,3
-116.56,34.06,15.0,6928.0,2568.0,1075.0,2.5405,1
-118.12,33.94,33.0,2394.0,1166.0,548.0,2.7317,0
-121.3,38.03,13.0,1014.0,712.0,197.0,3.1471,1
-117.12,32.77,43.0,2167.0,977.0,461.0,3.125,4
-117.83,33.81,28.0,1972.0,970.0,326.0,5.4298,0
-118.28,33.74,44.0,1853.0,2090.0,539.0,1.8584,4
-122.28,37.84,50.0,2082.0,1131.0,473.0,1.6424,3
-116.9,33.93,34.0,3183.0,1820.0,647.0,2.2321,1
-118.09,33.84,27.0,1594.0,1061.0,320.0,4.7917,0
-117.83,33.89,25.0,1737.0,840.0,265.0,4.625,0
-117.96,33.81,34.0,1941.0,1021.0,339.0,4.4663,0
-118.23,34.09,41.0,438.0,690.0,161.0,2.0476,0
-120.37,36.16,36.0,613.0,310.0,124.0,3.0658,1
-119.98,38.92,28.0,1408.0,522.0,221.0,2.0708,1
-118.23,33.89,36.0,2598.0,1872.0,514.0,3.1667,0
-122.43,37.77,52.0,2416.0,1188.0,591.0,2.3887,3
-122.42,37.71,44.0,2080.0,1781.0,478.0,3.6827,3
-122.33,37.94,45.0,1226.0,590.0,260.0,2.8833,3
-120.01,38.91,27.0,968.0,283.0,143.0,2.0938,1
-120.66,35.28,46.0,2054.0,1170.0,494.0,2.1786,4
-118.34,34.04,42.0,1681.0,987.0,337.0,2.6,0
-118.09,33.94,36.0,2762.0,1576.0,493.0,4.0846,0
-122.28,37.91,41.0,3009.0,1053.0,490.0,5.828,3
-122.3,37.81,48.0,1455.0,788.0,332.0,0.8056,3
-117.06,33.03,23.0,2023.0,678.0,340.0,7.0913,0
-118.23,34.14,25.0,2864.0,1745.0,803.0,2.9167,0
-117.39,33.97,48.0,1915.0,1060.0,376.0,3.4044,1
-121.76,36.77,27.0,1608.0,2031.0,498.0,2.3384,0
-117.14,33.07,12.0,9302.0,4074.0,1504.0,4.3513,0
-121.1,39.15,10.0,680.0,354.0,140.0,4.0333,1
-121.37,38.56,19.0,6308.0,3012.0,1112.0,2.9464,1
-118.58,34.15,21.0,3856.0,1422.0,535.0,8.4196,0
-118.3,34.05,34.0,1453.0,1987.0,589.0,2.096,0
-122.22,37.79,52.0,3424.0,2273.0,685.0,3.9048,3
-121.94,37.24,35.0,1484.0,664.0,238.0,4.675,0
-118.19,33.95,44.0,1436.0,850.0,269.0,3.2768,0
-121.9,38.01,34.0,3779.0,2356.0,722.0,3.5129,1
-118.22,34.14,50.0,3657.0,1725.0,644.0,5.5456,0
-119.99,38.94,22.0,3119.0,786.0,351.0,3.0806,1
-117.11,32.82,17.0,1787.0,1341.0,314.0,2.875,4
-118.07,33.86,31.0,2943.0,1703.0,472.0,3.7091,0
-117.83,33.77,26.0,4931.0,2249.0,818.0,4.275,0
-117.08,32.67,31.0,3008.0,2088.0,757.0,2.5662,4
-117.35,34.17,28.0,1905.0,1480.0,341.0,2.9844,1
-122.21,37.43,23.0,5741.0,1843.0,888.0,5.7211,4
-118.27,33.98,44.0,1722.0,2177.0,401.0,2.125,0
-119.78,36.75,49.0,1175.0,982.0,278.0,1.2937,1
-121.39,38.67,35.0,562.0,240.0,106.0,0.9338,1
-118.06,33.83,17.0,1973.0,1112.0,501.0,3.8512,0
-117.59,33.88,7.0,3586.0,2695.0,877.0,2.4387,1
-121.67,36.67,24.0,3071.0,1477.0,560.0,3.9219,0
-121.77,36.91,8.0,2715.0,2580.0,718.0,2.8348,0
-118.02,34.09,24.0,2080.0,1976.0,478.0,2.6917,1
-117.52,33.89,2.0,17978.0,7305.0,2463.0,5.1695,1
-120.57,39.78,15.0,1291.0,582.0,242.0,2.1216,1
-122.54,37.9,48.0,2491.0,937.0,455.0,4.4375,3
-122.22,38.07,4.0,15654.0,7025.0,2168.0,5.8171,3
-117.65,34.04,15.0,3393.0,2039.0,611.0,3.9336,1
-122.45,37.71,46.0,2559.0,1562.0,498.0,4.3846,4
-122.53,37.97,44.0,3595.0,1831.0,910.0,2.6036,3
-119.7,34.43,35.0,1402.0,654.0,385.0,2.6205,0
-122.74,38.45,17.0,3064.0,1704.0,590.0,3.9329,0
-124.08,40.06,17.0,1319.0,393.0,163.0,2.625,4
-118.01,34.13,38.0,3374.0,1906.0,640.0,4.0729,1
-117.76,33.48,38.0,3832.0,1332.0,636.0,5.0044,0
-118.6,37.39,19.0,2682.0,1134.0,399.0,3.2132,1
-118.94,36.32,10.0,2271.0,986.0,358.0,4.0703,1
-118.49,34.05,52.0,2416.0,810.0,270.0,13.8556,0
-118.35,34.52,14.0,3490.0,1710.0,580.0,5.9171,1
-120.62,35.11,18.0,2241.0,1521.0,509.0,2.0292,0
-118.09,34.06,31.0,1146.0,1163.0,258.0,2.2083,0
-122.15,37.43,20.0,11709.0,7604.0,3589.0,1.9045,3
-117.69,34.09,28.0,1437.0,724.0,262.0,2.725,1
-118.13,34.17,49.0,1962.0,1329.0,457.0,3.2898,0
-121.36,38.03,7.0,3461.0,1518.0,741.0,3.5684,1
-118.63,34.17,33.0,4769.0,2019.0,743.0,5.5798,0
-118.19,33.93,40.0,1334.0,1226.0,278.0,3.4712,0
-119.85,36.74,35.0,1191.0,537.0,182.0,3.5375,1
-121.9,37.33,52.0,1009.0,929.0,210.0,2.5,0
-121.47,36.92,27.0,2049.0,1230.0,336.0,4.6477,1
-122.3,37.9,15.0,5083.0,2420.0,1146.0,4.5824,3
-118.12,33.89,29.0,2666.0,2030.0,781.0,2.5432,0
-118.45,34.31,28.0,1532.0,977.0,275.0,4.4773,0
-118.22,34.04,43.0,798.0,1417.0,325.0,1.4189,0
-116.4,34.12,16.0,5648.0,2524.0,1008.0,2.6739,1
-119.4,36.53,28.0,2201.0,1524.0,412.0,2.75,1
-116.21,33.72,28.0,2488.0,2891.0,676.0,2.3169,1
-119.58,36.69,42.0,1032.0,812.0,225.0,1.9766,1
-121.76,36.83,28.0,1445.0,1017.0,284.0,3.6693,0
-117.81,33.79,23.0,3114.0,2045.0,577.0,3.75,0
-119.45,35.16,34.0,3437.0,1783.0,608.0,2.3912,1
-121.75,36.95,27.0,1580.0,1066.0,306.0,4.7071,0
-118.02,34.04,28.0,6175.0,5041.0,1408.0,2.8821,0
-118.38,34.19,30.0,977.0,736.0,258.0,1.9866,0
-117.18,32.69,52.0,1837.0,668.0,300.0,5.1009,4
-117.29,33.97,4.0,18767.0,8805.0,2723.0,4.6667,1
-118.45,34.25,21.0,2143.0,1803.0,497.0,3.9833,0
-120.87,39.15,17.0,1819.0,736.0,283.0,2.8603,1
-120.05,36.96,37.0,1000.0,1092.0,233.0,1.4267,1
-117.09,34.01,37.0,106.0,27.0,12.0,4.0556,1
-118.19,33.8,38.0,2010.0,1535.0,525.0,1.9848,4
-121.28,38.68,16.0,3467.0,1478.0,601.0,3.75,1
-122.62,38.25,33.0,1453.0,677.0,237.0,4.0962,0
-118.37,33.82,36.0,2463.0,1125.0,424.0,6.0176,0
-122.7,38.97,17.0,2554.0,723.0,319.0,3.2375,1
-118.31,34.27,35.0,1446.0,759.0,291.0,6.0808,0
-120.86,38.75,15.0,1533.0,674.0,287.0,2.5625,1
-121.49,38.54,47.0,2313.0,779.0,442.0,2.5639,1
-120.85,37.77,35.0,404.0,261.0,100.0,2.4583,1
-121.31,38.68,16.0,5179.0,2181.0,1151.0,2.1009,1
-120.85,37.06,31.0,2609.0,1796.0,629.0,1.5479,1
-121.81,37.36,20.0,3189.0,1234.0,389.0,7.5813,0
-117.06,32.6,24.0,1088.0,1095.0,246.0,2.4191,4
-118.44,34.27,35.0,777.0,1022.0,186.0,3.4,0
-117.19,34.03,25.0,2513.0,900.0,320.0,6.4962,1
-117.91,33.76,20.0,4413.0,4818.0,1063.0,2.8594,0
-117.19,34.27,16.0,7961.0,879.0,280.0,5.2146,1
-122.7,38.46,29.0,2891.0,1012.0,441.0,5.0415,0
-121.36,37.99,8.0,1801.0,684.0,350.0,4.2589,1
