Year,Status,Adult Mortality,infant deaths,Alcohol,percentage expenditure,Hepatitis B,Measles , BMI ,under-five deaths ,Polio,Total expenditure,Diphtheria , HIV/AIDS,GDP,Population, thinness  1-19 years, thinness 5-9 years,Income composition of resources,Schooling,Alcohol_was_missing,Hepatitis B_was_missing, BMI _was_missing,Polio_was_missing,Total expenditure_was_missing,Diphtheria _was_missing,GDP_was_missing,Population_was_missing, thinness  1-19 years_was_missing, thinness 5-9 years_was_missing,Income composition of resources_was_missing,Schooling_was_missing
2013.0,0.0,237.0,145.0,1.86,8.313282039,72.0,5253.0,16.8,211.0,7.0,5.19,72.0,0.9,52.1535887,94887724.0,1.6,1.4,0.427,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002.0,0.0,276.0,8.0,5.99,145.1022528,95.0,18.0,44.8,9.0,95.0,3.61,95.0,0.1,1658.31146,14858948.0,2.6,2.6,0.7,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013.0,0.0,192.0,0.0,0.01,200.6600988,97.0,0.0,29.3,0.0,97.0,9.76,97.0,0.2,1619.532678,18745.0,5.7,5.5,0.559,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001.0,1.0,82.0,0.0,5.49,6356.827282,92.0,4.0,54.0,0.0,91.0,8.65,91.0,0.1,38549.58934,4513751.0,0.8,0.7,0.917,17.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005.0,0.0,261.0,66.0,1.55,37.59039592,22.0,1374.0,41.9,101.0,78.0,3.18,78.0,0.2,679.7539949,3911914.0,3.5,3.5,0.423,6.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2011.0,0.0,93.0,1.0,1.57,835.0626827,81.0,9.0,64.0,1.0,75.0,7.12,81.0,0.1,8734.9653,4588368.0,4.7,4.7,0.758,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012.0,0.0,97.0,1.0,3.34,2568.237059,91.0,0.0,57.5,1.0,9.0,9.56,91.0,0.1,9985.36959,4654122.0,1.8,1.7,0.758,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014.0,1.0,78.0,0.0,9.88,271.2545531,98.0,0.0,6.9,0.0,98.0,9.5,98.0,0.1,2277.53613,14162.0,0.7,0.5,0.837,16.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006.0,0.0,22.0,0.0,5.46,47.08931143,75.0,0.0,24.0,0.0,97.0,7.84,97.0,1.2,843.89447,159328.0,6.9,6.8,0.521,10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015.0,0.0,165.0,17.0,3.5149999999999997,0.0,91.0,1599.0,19.1,21.0,9.0,5.715,91.0,0.1,743.7653489,28656282.0,15.7,16.1,0.555,12.2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009.0,1.0,184.0,0.0,9.85,1137.6237,92.0,0.0,58.5,0.0,94.0,6.84,94.0,0.1,12219.37379,2141669.0,2.3,2.3,0.821,16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006.0,0.0,21.0,31.0,0.2,45.87989927,69.0,2838.0,14.4,41.0,91.0,5.7,89.0,0.2,348.6314534,2594618.0,17.4,18.0,0.476,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014.0,0.0,144.0,44.0,7.32,83.16465362,96.0,876.0,55.3,49.0,96.0,8.32,93.0,0.1,1226.61731,24213133.0,2.7,2.7,0.747,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006.0,0.0,91.0,2.0,7.33,1275.689625,95.0,0.0,58.1,2.0,94.0,6.18,94.0,0.1,9484.681227,16319792.0,0.9,0.9,0.796,14.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014.0,0.0,362.0,46.0,0.01,11.3020668,37.0,1275.0,18.7,78.0,44.0,3.62,37.0,2.9,125.998515,13569438.0,8.7,8.5,0.39,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001.0,0.0,8.0,2.0,7.6,3665.089703,92.0,34.0,58.5,2.0,88.0,9.1,89.0,0.1,23691.59472,31819.0,0.5,0.4,0.867,15.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013.0,0.0,83.0,20.0,0.01,0.0,99.0,189.0,57.2,23.0,98.0,6.49,98.0,0.1,1634.84496,1384969.0,8.2,8.3,0.769,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2013.0,0.0,179.0,0.0,6.02,1122.972967,86.0,0.0,57.0,0.0,86.0,5.96,86.0,0.4,9484.56898,54254.0,3.5,3.5,0.719,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003.0,0.0,152.0,15.0,4.5,34.70333523,65.0,0.0,47.4,19.0,95.0,4.6,94.0,0.4,218.25997,26937738.0,1.3,1.3,0.686,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000.0,0.0,156.0,0.0,7.27,1127.74347,92.0,0.0,38.2,0.0,96.0,4.13,95.0,0.1,9875.161736,1384969.0,3.7,3.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015.0,0.0,78.0,0.0,3.5149999999999997,0.0,99.0,4.0,41.2,0.0,99.0,5.715,99.0,0.1,3967.8951,1384969.0,5.7,5.1,0.864,14.9,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2002.0,1.0,17.0,1.0,12.0,1904.00231,82.0,8.0,51.7,1.0,96.0,9.15,98.0,0.1,12882.28897,1419631.0,0.8,0.6,0.788,15.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005.0,1.0,82.0,4.0,12.05,0.0,92.0,79.0,6.7,4.0,91.0,8.24,91.0,0.1,1634.84496,1384969.0,0.7,0.5,0.673,12.3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
2012.0,1.0,58.0,0.0,7.67,343.123395,93.0,0.0,68.4,0.0,99.0,9.95,99.0,0.1,2193.8836,419455.0,0.8,0.7,0.821,14.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013.0,0.0,15.0,4.0,3.11,311.7553193,97.0,0.0,49.3,4.0,97.0,9.15,97.0,0.4,2136.77395,8657785.0,2.2,2.1,0.614,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002.0,1.0,73.0,1.0,9.84,46.3871819,95.0,32.0,59.6,2.0,92.0,8.39,92.0,0.1,281.81763,196514.0,0.7,0.7,0.902,20.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003.0,1.0,86.0,4.0,11.85,0.0,92.0,460.0,59.5,4.0,91.0,7.81,91.0,0.1,1634.84496,1384969.0,0.7,0.5,0.673,12.3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
2015.0,0.0,159.0,51.0,3.5149999999999997,0.0,93.0,5432.0,61.1,60.0,93.0,5.715,93.0,0.1,1634.84496,1384969.0,2.8,2.8,0.688,13.1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2013.0,0.0,19.0,17.0,1.41,188.1440348,97.0,7405.0,64.5,20.0,98.0,5.38,98.0,0.1,12542.93565,75787333.0,4.9,4.7,0.754,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000.0,0.0,296.0,2.0,8.87,218.1727473,92.0,15.0,28.1,3.0,44.0,2.89,45.0,9.5,4116.46693,1231122.0,8.0,7.8,0.637,12.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014.0,0.0,96.0,18.0,0.43,198.7343495,99.0,10.0,57.5,21.0,99.0,5.91,99.0,0.1,3154.513484,3431882.0,6.4,6.2,0.64,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015.0,0.0,211.0,52.0,3.5149999999999997,0.0,6.0,619.0,25.4,66.0,79.0,5.715,6.0,0.1,2878.33837,11716359.0,1.0,9.7,0.679,11.7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004.0,0.0,14.0,19.0,0.45,220.393699,81.0,3289.0,47.9,23.0,86.0,3.54,86.0,0.1,2598.9823,3283196.0,6.2,6.1,0.673,11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013.0,1.0,78.0,0.0,9.53,259.7786785,92.0,1.0,58.9,0.0,95.0,9.29,95.0,0.1,2315.31799,259953.0,1.4,1.4,0.878,16.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012.0,0.0,348.0,87.0,3.98,0.0,92.0,1668.0,21.9,126.0,9.0,5.72,92.0,2.4,1634.84496,1384969.0,6.9,6.8,0.673,12.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
2015.0,0.0,336.0,22.0,3.5149999999999997,0.0,87.0,0.0,31.8,32.0,88.0,5.715,87.0,6.2,118.69383,15777451.0,5.6,5.5,0.507,10.3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000.0,1.0,85.0,0.0,5.67,6191.211908,92.0,0.0,53.3,0.0,91.0,8.27,9.0,0.1,38146.71539,449967.0,0.8,0.7,0.911,17.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006.0,1.0,65.0,0.0,10.24,10598.08187,92.0,0.0,53.7,0.0,94.0,1.39,94.0,0.1,57348.92788,7483934.0,0.6,0.4,0.904,15.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005.0,0.0,127.0,9.0,0.92,116.2585943,83.0,375.0,47.6,10.0,83.0,4.11,8.0,0.1,1577.457182,18294611.0,6.5,6.3,0.624,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001.0,0.0,194.0,13.0,0.86,1.142003812,92.0,38.0,31.6,16.0,84.0,4.59,85.0,0.3,17.8159721,6327125.0,4.1,4.1,0.535,9.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015.0,0.0,152.0,6.0,3.5149999999999997,0.0,81.0,0.0,58.9,7.0,87.0,5.715,85.0,0.3,6468.471648,1528394.0,3.3,3.2,0.718,13.2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011.0,0.0,131.0,7.0,3.99,344.7412164,88.0,257.0,51.4,8.0,85.0,5.92,88.0,0.1,5223.351763,15177355.0,1.3,1.2,0.71,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010.0,0.0,211.0,7.0,2.48,385.325164,96.0,0.0,44.2,8.0,96.0,1.99,96.0,0.1,4439.23,58721.0,3.2,3.3,0.0,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002.0,0.0,235.0,71.0,0.41,3.421880938,92.0,736.0,14.6,96.0,84.0,2.5,79.0,0.4,143.77651,471422.0,13.3,13.7,0.435,7.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009.0,0.0,79.0,0.0,1.11,3688.694288,99.0,112.0,65.6,0.0,98.0,2.63,99.0,0.1,61478.23813,1384969.0,5.0,4.6,0.828,11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2007.0,1.0,157.0,1.0,10.89,591.5100978,95.0,1.0,6.9,1.0,95.0,6.41,95.0,0.1,5932.899677,7545338.0,2.1,2.2,0.755,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012.0,1.0,118.0,0.0,10.12,0.0,99.0,0.0,57.2,0.0,99.0,8.15,99.0,0.1,1634.84496,1384969.0,1.2,1.3,0.835,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2011.0,0.0,361.0,75.0,8.06,239.8913921,72.0,1449.0,21.0,115.0,73.0,3.38,71.0,2.5,4299.12889,24218565.0,8.9,8.8,0.495,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006.0,0.0,115.0,1.0,0.58,78.51141,99.0,13.0,5.1,1.0,98.0,2.31,98.0,0.1,1448.55,1384969.0,7.0,6.8,0.748,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2004.0,0.0,17.0,1.0,4.38,4.484254579,99.0,0.0,53.0,1.0,98.0,6.14,88.0,0.1,339.716256,1384969.0,3.4,3.3,0.705,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2000.0,0.0,173.0,231.0,0.01,3.69633051,92.0,5098.0,1.4,316.0,83.0,2.33,82.0,0.1,45.63371,131581243.0,2.9,21.5,0.459,7.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001.0,0.0,381.0,30.0,3.5149999999999997,0.0,92.0,0.0,41.9,49.0,93.0,5.715,93.0,3.0,1634.84496,6974442.0,3.5,3.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
2000.0,0.0,394.0,62.0,3.91,4.720593531,92.0,14629.0,2.9,100.0,57.0,4.48,62.0,7.7,68.414399,15274234.0,7.7,7.8,0.433,6.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000.0,1.0,127.0,0.0,12.73,649.3909871,92.0,9.0,54.7,0.0,94.0,7.66,93.0,0.1,4919.62869,4426.0,2.1,2.1,0.739,12.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011.0,0.0,92.0,0.0,4.64,7.959131146,88.0,10.0,53.7,0.0,89.0,9.71,88.0,0.1,55.156834,3688865.0,2.6,2.5,0.711,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008.0,0.0,98.0,1.0,1.67,69.13924862,81.0,24.0,62.5,1.0,75.0,8.7,81.0,0.1,712.775759,411147.0,4.7,4.7,0.74,13.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008.0,0.0,289.0,1.0,0.49,171.7686449,88.0,143.0,31.3,2.0,89.0,8.5,89.0,3.3,1214.77118,822934.0,5.7,5.6,0.427,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009.0,0.0,231.0,5.0,8.71,324.5491348,66.0,0.0,58.0,6.0,74.0,7.8,71.0,0.3,2545.48341,46533.0,2.5,2.6,0.734,14.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010.0,0.0,132.0,2.0,0.01,52.50394196,98.0,0.0,59.9,2.0,98.0,3.5,98.0,0.1,1212.56217,1384969.0,5.6,5.4,0.755,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2013.0,0.0,135.0,0.0,0.01,447.545645,64.0,0.0,51.7,0.0,65.0,3.92,64.0,0.1,3167.34356,253142.0,1.5,1.4,0.591,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009.0,0.0,11.0,1.0,4.01,818.8771016,96.0,0.0,56.9,1.0,99.0,11.78,96.0,0.1,5484.7763,1384969.0,3.4,3.2,0.782,17.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2010.0,0.0,138.0,3.0,2.31,191.7267589,99.0,79.0,19.8,4.0,99.0,3.43,99.0,0.1,2819.511161,2119.0,15.3,15.3,0.739,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008.0,1.0,136.0,0.0,11.37,0.0,99.0,0.0,54.8,0.0,99.0,8.2,99.0,0.1,1634.84496,1384969.0,1.3,1.4,0.813,14.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2014.0,0.0,12.0,0.0,1.13,0.0,97.0,116.0,59.7,0.0,96.0,6.48,95.0,0.1,1634.84496,1384969.0,2.2,2.2,0.743,12.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2002.0,0.0,19.0,4.0,1.17,262.8184944,93.0,98.0,49.7,5.0,96.0,5.32,96.0,0.1,2346.5937,9864326.0,6.5,6.4,0.662,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003.0,0.0,48.0,29.0,6.66,33.30286123,96.0,1064.0,14.5,46.0,96.0,6.34,96.0,8.1,212.6619491,868346.0,7.0,7.3,0.359,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014.0,0.0,118.0,8.0,7.93,847.3717463,94.0,1.0,62.2,9.0,92.0,4.79,94.0,0.1,12245.25645,42981515.0,1.0,0.9,0.825,17.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006.0,0.0,249.0,31.0,0.03,75.25799773,59.0,474.0,53.2,38.0,63.0,3.0,59.0,0.1,2351.812429,27697912.0,5.4,5.1,0.631,10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008.0,0.0,287.0,80.0,0.03,25.87392536,64.0,1599.0,15.7,110.0,64.0,8.33,64.0,0.1,373.3611163,2729431.0,18.8,18.9,0.433,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014.0,0.0,299.0,27.0,0.01,50.57976483,51.0,175.0,22.7,41.0,42.0,5.64,51.0,0.5,561.997387,118559.0,7.5,7.4,0.412,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001.0,0.0,186.0,0.0,4.73,0.0,92.0,0.0,41.0,0.0,99.0,3.64,99.0,0.7,1634.84496,1384969.0,3.9,3.9,0.673,12.8,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2000.0,0.0,96.0,0.0,0.01,959.925862,95.0,6.0,64.0,1.0,94.0,2.51,98.0,0.1,18389.38433,1384969.0,3.2,3.1,0.786,14.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2002.0,1.0,22.0,0.0,11.0,561.9168642,94.0,103.0,57.5,0.0,97.0,6.4,95.0,0.1,4146.987928,344367.0,3.3,3.3,0.77,15.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010.0,0.0,299.0,3.0,7.58,719.5535161,83.0,3138.0,31.8,4.0,83.0,7.89,83.0,6.2,5191.58381,217317.0,1.4,1.4,0.604,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009.0,0.0,18.0,1.0,0.56,1040.629462,98.0,19.0,51.5,1.0,96.0,2.83,98.0,0.1,16784.34616,1384969.0,6.9,6.8,0.782,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2012.0,0.0,415.0,59.0,3.24,0.0,82.0,137.0,26.2,82.0,83.0,6.14,82.0,2.9,1634.84496,1384969.0,5.9,5.9,0.673,12.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
2009.0,0.0,211.0,52.0,0.28,11.05247903,91.0,329.0,19.1,69.0,9.0,2.5,9.0,0.6,741.777116,49869.0,13.1,13.4,0.504,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015.0,1.0,95.0,0.0,3.5149999999999997,0.0,94.0,206.0,63.7,0.0,94.0,5.715,94.0,0.1,11579.6674,42364.0,1.5,1.4,0.823,15.3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006.0,0.0,2.0,0.0,0.99,240.4851202,99.0,0.0,43.0,0.0,99.0,6.66,99.0,0.1,948.6592511,481422.0,1.3,1.3,0.47,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013.0,1.0,62.0,0.0,6.21,234.782883,92.0,8.0,6.3,0.0,94.0,9.39,94.0,0.1,1291.435,579623.0,0.8,0.7,0.942,17.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008.0,0.0,218.0,1.0,7.32,493.3279293,93.0,0.0,4.9,1.0,93.0,7.46,93.0,0.8,2576.124957,746314.0,5.6,5.4,0.618,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001.0,0.0,438.0,33.0,5.72,0.388253772,92.0,896.0,13.7,54.0,76.0,4.38,77.0,8.1,21.569654,832946.0,7.4,7.5,0.332,7.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014.0,0.0,17.0,0.0,0.01,151.1045552,99.0,0.0,36.2,0.0,99.0,3.37,99.0,0.1,1557.77892,91359.0,5.7,6.0,0.766,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005.0,1.0,141.0,0.0,10.81,0.0,99.0,0.0,53.1,0.0,99.0,7.4,99.0,0.1,1634.84496,1384969.0,1.4,1.5,0.784,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2008.0,1.0,76.0,0.0,12.0,8329.731655,83.0,448.0,54.2,0.0,83.0,1.6,83.0,0.1,51386.37665,8321496.0,1.7,1.9,0.864,15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015.0,0.0,142.0,0.0,3.5149999999999997,0.0,92.0,0.0,48.4,0.0,99.0,5.715,92.0,0.1,9212.192824,1384969.0,3.8,3.8,0.751,15.8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2013.0,1.0,54.0,0.0,9.04,212.0859259,96.0,0.0,59.2,0.0,99.0,7.46,99.0,0.1,2797.96736,1143896.0,0.9,1.0,0.85,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007.0,0.0,227.0,31.0,0.14,146.7606488,56.0,230.0,53.8,38.0,74.0,3.69,57.0,0.1,3129.224922,2839433.0,5.4,5.1,0.636,10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001.0,1.0,185.0,1.0,13.18,7.601092416,92.0,20.0,56.6,1.0,99.0,7.11,99.0,0.1,527.85364,1187576.0,2.2,2.2,0.769,14.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006.0,0.0,32.0,11.0,4.05,15.79934152,92.0,20.0,22.4,15.0,66.0,1.9,6.0,3.0,178.92799,3375838.0,8.1,8.1,0.377,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015.0,0.0,32.0,3.0,3.5149999999999997,0.0,16.0,1250.0,24.5,4.0,17.0,5.715,16.0,4.2,1347.31257,1175389.0,8.4,8.3,0.582,9.2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002.0,0.0,587.0,3.0,5.52,131.0421269,88.0,37.0,26.7,4.0,87.0,5.16,85.0,49.9,1324.996228,1893.0,8.6,8.8,0.502,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006.0,0.0,361.0,24.0,4.5,21.24915339,92.0,784.0,14.5,36.0,88.0,11.49,92.0,3.8,165.8794176,7675338.0,8.1,8.2,0.29,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003.0,0.0,81.0,0.0,9.46,2124.921517,92.0,0.0,59.2,1.0,93.0,8.61,94.0,0.1,18477.57841,19287.0,0.8,0.8,0.823,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008.0,0.0,85.0,1.0,1.86,4003.908598,92.0,55.0,54.8,1.0,94.0,2.93,92.0,0.1,45758.9554,1384969.0,5.1,4.9,0.829,13.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2001.0,0.0,171.0,6.0,2.74,15.36175284,95.0,0.0,39.6,8.0,99.0,6.88,96.0,1.6,113.4546,669361.0,2.7,2.7,0.557,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003.0,0.0,146.0,5.0,1.69,72.4280894,32.0,65.0,15.6,5.0,98.0,3.95,99.0,0.1,989.4547732,1983.0,15.4,15.5,0.697,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009.0,0.0,4.0,70.0,1.18,39.75216936,74.0,60.0,2.1,101.0,74.0,5.43,74.0,11.3,463.852618,2352463.0,3.7,3.6,0.382,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008.0,0.0,145.0,1.0,3.51,31.76575838,92.0,2.0,48.9,1.0,91.0,5.4,91.0,0.4,492.492378,279122.0,1.9,1.7,0.718,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001.0,1.0,75.0,0.0,11.12,6478.346135,92.0,700.0,51.3,0.0,95.0,1.28,93.0,0.1,38538.64447,7229854.0,0.7,0.5,0.888,15.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000.0,1.0,98.0,0.0,13.14,8246.130437,77.0,0.0,54.0,0.0,99.0,7.48,99.0,0.1,48735.99549,4363.0,1.0,1.0,0.848,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000.0,0.0,82.0,2.0,7.6,3787.49456,92.0,206.0,57.8,2.0,88.0,8.67,89.0,0.1,24124.16917,37697.0,0.5,0.5,0.864,15.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
