incidenceRate,medIncome,povertyPercent,PctEmployed16_Over,PctPrivateCoverage,PctPublicCoverageAlone
453.5494221,52476,13.3,58.2,72.7,14.5
453.5494221,59160,9.6,60.9,80.9,9.3
453.5494221,43264,10.8,64.5,74.4,13.7
453.5494221,39764,16.7,56.2,60.1,21.3
453.5494221,37087,24.4,58.7,51.4,23.6
469.7,31558,26.3,49.8,56.1,23.8
425.8,39801,19.0,53.3,59.5,20.2
460.2,44732,16.8,52.8,61.5,23.7
502.2,37666,19.5,54.8,60.6,22.7
564.2,34126,22.7,43.8,51.7,29.7
493.5,24868,33.5,35.4,39.7,39.6
483.6,66939,8.0,66.9,80.2,10.4
490.8,42812,19.2,56.2,65.3,18.3
525.0,40224,23.1,46.3,61.7,23.0
492.9,41538,17.5,50.9,65.3,21.7
522.1,28647,33.0,38.1,37.7,40.6
490.0,41547,19.2,48.2,62.3,21.1
460.2,35219,20.6,48.9,54.5,27.6
525.0,42640,18.2,52.4,60.5,24.2
518.7,52349,13.2,62.4,72.4,14.9
534.8,40701,17.0,52.4,55.9,26.7
503.6,43615,20.4,51.0,54.9,25.2
541.3,34991,23.9,45.5,54.3,26.0
501.8,29344,30.6,46.6,48.3,28.9
469.2,36736,21.6,43.5,64.8,19.3
522.6,49012,16.0,55.8,64.4,20.9
405.4,39184,20.9,58.6,57.1,25.4
436.0,41382,19.0,51.1,58.4,27.1
407.4,63184,10.9,65.4,72.3,15.9
379.5,40593,18.3,54.9,53.9,26.6
337.1,31227,29.9,49.4,33.3,32.4
358.5,59603,9.9,70.6,73.4,12.6
364.0,44562,13.9,52.8,60.2,22.7
259.0,68352,9.7,74.3,68.3,8.7
429.1,62380,9.5,58.7,67.2,19.4
381.7,45784,11.4,56.2,67.2,19.4
421.7,33881,23.1,49.4,58.6,21.7
389.5,61501,10.5,63.1,69.9,16.3
427.2,46838,14.0,62.7,61.6,21.3
489.0,85336,9.0,62.4,71.9,15.7
486.8,65809,12.2,60.7,71.3,19.5
480.9,73413,7.7,63.8,75.8,15.5
488.8,76365,7.9,64.2,80.1,12.7
500.1,60387,13.0,59.9,69.1,20.6
490.4,65813,11.1,59.5,74.1,17.5
471.5,78653,7.5,63.1,81.8,11.8
431.4,57547,10.3,61.5,68.9,21.0
494.6,39546,18.1,45.2,64.8,22.7
488.0,34425,23.9,48.3,56.1,24.4
527.2,54271,14.1,56.5,69.2,20.5
485.9,64632,12.3,60.8,73.4,17.0
493.3,53316,13.9,52.9,64.7,23.1
447.8,44325,21.6,54.6,71.3,13.2
475.3,47121,19.6,48.2,64.3,19.4
501.1,44800,15.6,55.1,60.6,19.6
434.4,39980,22.6,41.0,57.4,20.6
464.8,47973,14.5,49.6,64.2,18.3
438.3,51485,14.5,59.8,58.4,19.1
495.8,26504,33.2,35.2,44.7,32.2
381.9,35256,22.3,40.1,49.0,25.9
412.7,43242,11.9,38.8,61.1,20.1
452.5,36383,20.1,35.8,57.6,24.4
471.3,58539,10.9,55.7,70.1,14.9
453.7,38484,21.7,46.1,53.8,25.5
392.9,36945,29.7,43.2,39.1,30.9
436.6,32121,27.1,36.6,43.8,28.7
504.4,46013,18.2,57.9,63.5,19.3
444.2,46139,15.3,52.4,65.5,18.2
510.4,33315,28.1,43.6,54.5,26.8
444.8,51556,11.6,43.7,61.9,17.9
412.0,36788,25.3,43.9,52.8,20.9
403.4,35849,25.6,45.1,53.7,24.8
383.8,40788,19.8,44.8,50.2,22.5
354.9,38783,21.1,33.3,47.1,24.1
434.7,38419,23.1,41.0,58.7,18.9
336.8,31734,31.7,33.1,49.7,28.4
422.3,35371,29.9,45.3,36.5,34.9
370.1,38494,25.3,51.2,38.0,27.2
447.5,40094,15.3,40.1,55.7,25.8
484.0,39930,17.3,49.7,61.9,22.0
413.7,35787,19.5,37.6,53.2,25.3
474.5,50758,16.8,58.8,61.2,19.7
259.6,35651,26.7,38.1,47.8,26.2
430.4,47548,14.7,44.2,59.5,20.6
367.9,40205,18.0,40.9,64.3,19.9
380.1,38071,25.6,37.6,51.7,22.6
474.6,46895,13.8,47.6,62.7,20.3
400.1,49147,16.0,47.6,57.6,20.9
390.5,45463,23.3,59.7,74.0,12.8
477.3,40124,20.1,54.0,63.4,20.7
496.9,37433,21.2,44.1,46.7,26.3
391.5,38473,24.7,39.6,53.4,20.3
293.5,33017,27.7,40.0,51.6,24.6
399.1,51673,14.1,49.5,61.1,19.3
490.1,39860,17.8,41.1,54.1,25.2
409.8,55472,12.1,47.3,64.9,17.8
394.6,57411,14.0,58.5,59.2,15.2
490.1,56728,11.7,50.9,66.2,16.0
463.6,36923,22.0,48.9,63.3,16.7
440.9,37065,25.9,42.0,43.9,29.2
440.7,47069,18.2,61.6,60.3,17.6
407.5,42945,19.3,56.2,51.9,23.1
422.3,52225,14.9,54.3,60.5,19.5
470.7,45219,14.7,47.8,61.0,21.0
490.2,42768,18.1,49.2,55.7,24.1
488.3,32054,28.5,41.3,45.1,28.5
441.8,66560,8.2,56.8,75.5,11.9
414.6,42722,17.3,48.0,53.6,24.5
466.5,44852,19.5,56.0,66.7,18.7
426.5,58587,11.2,52.5,70.5,14.6
410.8,52109,10.8,45.6,66.2,17.2
427.8,56443,11.8,59.4,67.8,15.0
444.5,51907,10.9,22.1,66.6,21.8
421.4,38177,23.7,44.5,48.9,27.4
425.5,36374,23.4,37.8,60.6,20.6
422.4,40881,17.7,47.0,59.7,20.2
499.8,68421,7.7,65.6,76.5,11.6
472.0,44402,16.5,55.6,60.1,20.7
438.1,38027,20.6,50.4,50.9,22.0
456.9,41800,18.0,60.8,59.0,20.5
458.4,58205,12.6,62.5,74.8,12.4
372.0,36566,20.9,50.4,48.2,22.3
376.6,41469,17.8,53.9,58.2,21.0
471.1,36953,19.2,48.6,58.0,18.8
495.5,46614,15.8,53.4,60.5,21.3
436.7,45574,15.9,61.9,67.4,13.4
408.4,36424,18.8,47.7,52.4,23.5
451.5,50348,12.4,54.9,63.8,19.1
415.5,52032,12.0,55.8,69.5,18.0
449.4,49136,14.5,58.5,65.4,18.7
496.9,40774,19.2,49.8,61.9,17.9
416.7,51199,12.1,57.4,64.5,17.0
445.9,49774,12.3,58.7,74.8,13.7
442.7,34872,25.2,46.2,61.4,16.4
419.5,33750,24.8,50.9,56.8,23.8
466.5,49204,10.6,61.7,66.0,17.7
452.5,35313,24.5,45.3,46.0,25.0
448.8,41370,17.2,52.6,62.1,18.3
470.4,32645,23.0,50.0,48.6,26.0
415.2,35977,20.1,46.9,46.8,26.6
460.6,41514,18.2,55.3,58.6,21.4
465.5,59525,10.0,62.7,70.5,15.0
491.5,36699,19.1,54.7,57.1,22.7
374.7,35522,20.7,47.2,54.2,20.0
362.3,36627,24.0,46.6,49.4,23.7
393.5,46083,14.9,54.3,60.2,20.1
438.5,55602,13.8,57.5,64.8,17.4
516.3,58392,10.2,59.7,71.2,13.6
454.6,34964,20.9,48.3,43.0,29.1
456.0,33450,22.4,41.9,50.6,24.9
478.7,54107,11.8,58.8,69.1,16.3
460.2,38517,18.0,48.0,51.7,23.1
434.6,41806,17.6,52.3,55.1,22.0
467.1,43783,15.1,56.0,59.2,18.6
483.4,41015,22.2,49.6,52.4,23.2
465.5,46874,13.4,57.2,70.3,16.2
391.8,39706,16.1,50.7,58.2,21.4
463.9,34172,25.0,40.9,46.3,27.5
454.5,48226,17.9,60.8,61.5,18.7
493.2,38183,21.5,48.4,55.4,23.8
405.2,48014,16.6,50.4,62.9,18.7
413.3,35580,22.1,51.5,52.4,25.0
430.4,43476,15.4,53.2,59.8,20.3
449.8,41037,23.7,56.0,70.8,14.1
418.2,39900,21.7,51.3,57.0,20.0
475.3,41423,17.3,58.3,58.0,20.2
460.2,45710,17.5,52.9,59.6,20.5
354.7,32215,23.1,45.3,43.1,26.7
362.3,56139,12.3,58.7,71.2,13.2
445.5,56465,10.0,60.4,72.8,13.0
484.1,35964,24.7,47.5,49.4,24.8
375.8,35592,27.9,47.6,45.5,27.3
441.8,42967,15.5,53.8,62.5,19.4
398.1,35274,23.8,51.0,53.7,24.1
474.0,50507,14.8,62.9,64.4,17.3
420.3,58921,9.8,59.2,67.0,16.7
461.0,49056,13.9,56.4,67.2,15.5
442.3,47391,13.9,57.0,67.3,18.2
452.6,48831,14.3,58.8,74.7,12.1
378.2,56067,12.3,57.4,73.6,15.4
438.3,38966,20.6,48.0,61.9,22.3
414.8,54089,18.9,54.2,75.4,14.8
447.3,65555,9.5,59.2,75.3,13.5
449.0,57517,12.0,51.4,69.1,17.3
453.1,39956,19.8,44.7,57.4,23.9
455.6,38155,18.3,46.4,56.9,26.0
393.2,40524,17.1,41.1,63.1,18.7
485.2,52387,13.2,55.5,64.4,19.1
419.4,41504,19.9,44.5,56.8,26.6
535.4,51978,11.7,51.8,63.5,14.1
400.3,41304,16.8,47.1,60.7,22.2
368.7,36340,21.3,48.9,64.3,20.9
431.3,54063,14.6,63.7,63.2,18.8
358.5,42753,21.2,47.2,53.8,26.5
491.2,37230,20.6,41.2,56.9,26.2
438.0,39234,21.9,48.4,58.1,24.4
397.2,40328,19.3,45.9,54.7,25.6
449.9,40226,18.8,49.5,56.3,23.8
477.4,44358,19.1,51.9,62.3,22.7
441.7,35094,28.7,44.6,54.6,26.2
470.8,48554,17.7,55.1,61.0,22.9
459.5,53519,18.6,62.6,67.0,18.1
469.8,52626,14.1,53.4,69.4,18.2
587.4,53277,14.2,50.0,59.9,18.6
432.2,41662,17.5,46.0,62.0,21.9
430.1,44780,18.0,55.0,59.6,23.7
453.6,44841,17.7,53.3,63.8,20.7
479.7,62526,8.5,66.5,82.9,7.3
405.2,51470,10.9,58.5,79.0,11.0
403.1,86354,6.9,70.6,81.3,7.3
493.1,34116,24.8,46.0,49.6,31.0
456.6,43602,18.0,57.1,68.4,19.5
498.3,39757,21.5,50.7,61.7,22.6
489.6,34216,29.9,47.7,70.6,18.6
484.8,52650,8.3,63.4,78.2,14.2
427.9,41983,16.1,51.3,69.5,18.8
500.2,46484,15.0,53.3,63.2,21.5
458.9,58558,14.4,60.6,73.6,16.0
472.5,46177,13.5,55.0,65.3,19.6
462.1,50302,11.3,58.2,71.9,17.8
471.1,42029,18.2,54.1,64.9,23.2
479.5,62158,11.2,61.9,74.1,14.9
488.5,49453,13.7,56.1,66.9,20.3
445.6,42645,15.9,54.1,63.5,22.0
459.8,41547,18.1,53.6,63.4,19.7
476.5,39881,15.4,52.9,68.5,19.7
485.0,44138,19.6,56.4,65.3,22.5
439.3,46610,12.2,57.9,70.1,18.7
446.9,53026,11.7,59.1,73.3,14.7
460.5,97802,4.8,67.9,87.4,7.5
479.9,49234,13.9,57.6,71.7,16.7
459.5,59921,9.6,59.7,74.3,16.4
441.6,44947,15.8,54.4,60.4,24.3
359.6,54666,10.5,62.7,78.8,14.3
456.2,36675,26.1,46.9,57.8,24.7
441.0,72264,7.8,63.1,77.5,10.0
437.3,59382,13.2,56.9,76.6,15.2
473.4,41940,17.2,51.9,59.8,25.7
467.1,48973,17.6,60.2,68.1,20.4
431.9,51498,12.7,62.3,75.8,14.7
433.4,45195,19.0,54.7,66.8,19.1
445.5,42582,16.9,52.9,67.7,19.3
427.0,41611,19.3,50.3,56.3,26.7
460.6,42374,17.5,52.7,62.2,21.6
445.6,41161,20.0,50.9,59.4,25.8
462.5,40148,20.0,49.5,66.0,21.6
483.8,58697,8.9,62.8,77.0,13.6
445.7,41608,17.5,49.6,62.6,23.4
478.5,57308,13.5,61.2,71.7,17.5
460.6,50753,17.0,58.1,69.2,17.1
465.9,52331,14.7,57.3,71.6,18.5
370.7,42344,20.7,56.0,64.7,22.4
449.1,52996,12.6,52.7,72.9,16.1
463.1,41316,18.9,53.7,63.8,24.3
502.1,42240,21.3,47.8,63.2,23.4
435.2,38081,22.6,46.4,56.9,27.4
443.1,52606,8.9,64.6,79.3,12.1
449.5,51868,10.6,60.0,73.0,16.3
438.4,37923,18.1,47.1,58.6,24.0
466.1,41814,19.1,54.8,61.9,25.1
457.1,50345,10.1,57.3,75.6,15.4
451.2,47358,12.3,57.1,70.2,19.0
443.4,43341,17.8,51.9,62.5,24.7
460.5,54868,13.2,54.7,72.5,17.1
468.0,40512,21.9,44.1,52.1,31.4
458.7,52047,14.2,60.7,74.5,15.5
471.1,49516,13.0,58.4,68.5,19.6
425.6,56519,7.8,66.8,85.3,9.1
445.1,41948,15.9,51.4,65.4,21.1
449.2,42466,19.2,48.3,62.1,24.8
503.0,37625,27.2,44.0,55.2,29.0
439.0,45003,17.5,56.6,72.4,18.0
405.0,50774,10.7,62.6,77.4,14.0
449.3,47745,14.9,57.9,70.4,18.6
437.5,50453,13.4,59.1,70.9,17.6
478.5,43160,17.2,52.5,63.8,22.3
447.1,46128,13.4,58.2,67.7,18.3
459.6,69900,7.7,61.7,79.3,12.8
425.0,49565,10.1,58.2,71.4,18.0
456.6,37633,23.7,48.4,56.2,27.4
444.5,72973,5.8,62.5,83.8,9.6
475.4,45048,15.7,51.7,66.4,20.7
417.8,50106,13.9,60.5,69.3,15.2
412.3,42214,14.2,57.5,71.4,18.7
403.0,54996,13.5,62.1,81.8,10.6
461.7,47905,10.0,62.1,77.1,12.4
416.8,31386,27.2,49.2,38.6,29.4
447.6,51885,16.6,45.6,68.1,16.4
360.4,56664,10.5,59.5,71.4,12.9
415.1,46625,15.0,53.6,64.4,15.8
472.6,44309,18.4,43.0,65.1,19.9
440.5,38187,19.1,52.9,57.6,19.6
429.4,39933,23.5,49.0,51.1,21.4
457.3,39743,15.8,50.7,64.4,21.3
444.1,44010,16.8,53.3,62.1,20.9
429.2,66315,12.5,63.6,73.3,13.9
375.0,33387,23.3,46.7,74.4,11.9
466.8,52903,15.4,55.0,67.7,18.9
470.7,60179,10.8,60.7,78.9,11.4
501.2,52385,13.1,59.8,76.9,14.0
458.5,44326,13.8,53.2,72.3,16.9
476.1,51041,11.7,57.7,73.9,16.8
479.9,46890,13.6,56.0,70.9,15.3
472.4,55936,14.3,59.9,71.2,17.4
478.4,43343,15.0,55.5,70.6,18.7
500.5,77823,6.6,63.3,83.4,9.3
488.3,42703,15.3,50.2,72.3,17.6
560.4,40257,14.2,54.2,71.1,18.2
442.6,51573,17.9,55.2,83.5,8.4
486.2,85613,7.3,64.7,82.4,9.3
495.4,43202,15.1,51.7,70.6,16.8
473.5,40230,16.5,50.3,66.2,21.8
486.0,44224,17.4,55.0,69.3,17.4
481.8,43969,14.9,53.4,64.9,19.5
460.3,62692,9.1,61.4,81.4,10.5
525.2,62867,11.0,59.8,76.0,14.6
514.8,46965,10.5,57.5,75.0,16.0
478.6,45476,16.4,57.1,69.6,19.4
495.6,36902,20.2,48.1,65.5,21.9
462.1,37794,21.9,17.6,68.2,18.9
468.5,50434,11.9,58.9,72.6,13.3
458.9,48084,13.3,55.4,70.9,17.9
501.4,49897,16.5,46.6,71.4,17.0
423.7,44531,15.1,48.6,70.5,17.9
425.1,42611,17.0,52.9,73.2,13.4
393.5,48944,12.3,56.2,69.6,13.1
482.8,45098,15.4,55.5,72.5,17.0
449.7,57369,10.5,62.4,70.6,15.0
493.6,44903,13.2,53.7,68.4,20.3
471.7,53861,10.9,60.2,71.2,15.3
500.0,44222,15.8,55.6,70.8,18.1
521.8,45211,16.0,56.9,71.9,17.2
465.6,44723,16.6,51.8,70.4,18.5
501.6,43559,14.6,52.7,69.5,19.2
485.2,40957,16.3,53.2,63.3,18.9
460.1,59492,13.3,56.0,70.6,16.0
490.8,79576,7.1,64.0,83.4,9.6
490.8,54547,11.2,55.4,77.6,13.7
525.7,61510,10.0,59.2,77.1,13.5
471.7,40429,15.9,52.7,71.8,16.0
479.1,54920,8.7,62.2,76.2,11.1
533.5,39037,25.8,51.4,55.7,27.6
461.5,58375,10.6,51.9,72.5,16.1
456.5,40323,14.3,49.5,67.2,18.5
485.5,43169,13.5,52.2,71.6,16.6
474.1,49117,13.1,60.0,70.1,13.4
455.9,45706,13.5,51.6,72.3,16.4
538.3,44191,14.4,46.2,74.2,13.8
434.1,49552,12.8,54.4,71.5,14.9
487.3,47360,16.3,52.6,69.5,16.9
432.9,47996,13.4,46.7,73.0,13.8
487.7,43810,16.2,53.2,67.3,20.3
482.5,55796,10.7,58.0,77.7,13.3
437.2,48663,13.9,48.6,69.9,19.0
476.6,53536,10.1,57.6,77.0,14.7
529.8,55882,10.9,56.5,73.3,16.2
488.7,58471,10.2,61.8,75.1,15.0
473.2,68246,8.0,60.7,80.8,11.1
491.8,61923,9.3,63.2,78.3,12.6
469.0,69203,9.5,59.2,79.0,11.0
473.3,47278,18.3,58.8,63.9,21.3
492.3,70705,10.4,61.1,81.7,11.2
430.9,35525,21.4,45.9,56.6,25.9
384.5,48537,16.6,52.8,65.2,18.8
400.8,25530,39.9,35.5,47.9,30.1
475.4,43124,16.7,53.7,63.0,19.8
437.6,30349,29.7,44.0,47.1,28.5
442.1,55427,12.9,50.2,66.7,16.8
462.0,52436,13.7,56.1,66.7,16.2
468.0,41209,19.3,52.4,60.8,18.9
462.1,52752,16.8,60.1,68.4,15.0
492.8,37537,22.5,47.4,54.9,26.7
479.9,32268,27.0,40.9,52.0,25.9
451.3,35640,25.3,48.1,55.5,24.6
425.3,30516,29.8,44.8,45.2,32.1
483.1,56388,12.8,59.5,70.3,15.0
399.8,44129,17.5,45.9,65.0,19.2
461.7,49659,14.7,58.6,66.7,16.5
389.4,48140,16.2,53.7,61.2,15.8
419.3,53203,14.0,52.4,61.3,19.2
412.1,47227,16.0,53.5,53.5,19.0
435.6,46705,17.3,56.5,61.2,18.6
403.3,40796,16.3,47.5,56.1,16.9
368.1,32215,34.5,49.5,34.8,28.9
466.0,37801,23.9,52.5,51.7,23.3
305.1,58425,8.6,61.5,74.1,9.4
374.4,39256,19.1,49.3,54.8,21.5
376.9,42966,19.4,57.2,42.0,23.0
445.8,77281,10.7,53.9,63.5,16.6
454.8,38465,20.1,50.2,53.2,22.5
441.6,39025,22.0,45.0,64.6,18.6
421.4,50993,13.5,54.0,65.3,16.3
437.3,39870,20.7,52.8,43.6,21.6
394.5,37497,22.6,46.7,46.8,22.8
389.8,38655,19.3,58.3,50.6,21.6
410.9,64533,9.2,56.9,70.6,12.5
432.1,38280,19.7,49.7,52.0,17.9
330.7,40837,26.5,27.8,58.6,24.3
428.1,57378,15.3,58.8,65.2,16.8
446.1,47018,14.8,39.0,77.7,10.6
342.6,32722,20.9,52.9,44.9,26.4
367.0,61098,9.5,57.5,64.5,14.8
360.8,49614,13.7,62.3,63.1,15.3
334.7,36627,24.1,54.7,43.8,28.3
537.2,43523,12.4,66.6,52.4,21.8
437.5,41876,20.2,45.3,54.9,18.4
402.0,41499,19.2,61.4,52.5,23.1
382.0,38304,20.0,43.9,55.7,21.1
429.0,45717,18.0,48.1,61.3,18.8
300.1,35924,22.1,39.9,58.4,17.3
386.3,37263,19.4,47.6,58.1,21.7
428.7,36591,19.9,46.2,46.0,28.3
436.4,55555,12.8,64.1,57.7,15.8
261.0,35554,22.5,56.4,57.8,15.6
436.2,61157,11.0,62.7,65.6,14.4
380.9,40081,23.4,52.9,47.3,23.3
388.1,41914,21.8,59.3,60.4,15.6
374.9,35491,23.7,42.8,55.5,19.5
410.4,43211,17.1,48.4,59.5,19.1
418.6,44519,15.4,56.3,61.9,14.1
376.7,36898,23.7,56.1,49.7,25.2
399.0,88516,8.8,63.7,74.0,9.8
413.3,42099,16.4,52.0,52.1,26.9
410.4,46526,16.7,50.6,61.5,15.2
344.1,34206,26.0,46.4,47.2,24.9
331.1,50709,14.0,60.9,45.4,18.6
443.8,58333,14.3,59.8,68.1,13.9
259.5,49947,28.0,36.9,51.6,22.7
414.0,52814,12.5,53.2,63.1,17.5
435.0,49369,15.3,48.6,70.4,15.4
369.7,42291,18.3,54.9,49.1,22.6
512.8,49012,14.2,53.3,59.6,17.2
441.0,50020,18.2,58.3,57.8,20.0
352.5,44795,18.6,46.1,60.5,16.3
424.4,61825,10.4,60.6,71.3,12.0
400.8,40213,24.0,53.6,52.6,22.4
415.8,33324,24.5,47.5,42.6,26.9
410.4,36992,18.7,51.5,58.0,20.2
459.5,53872,12.9,55.8,65.9,14.1
433.8,54230,17.3,63.2,54.7,19.8
429.7,48461,17.1,55.6,60.7,17.9
275.7,64182,10.5,46.0,72.1,11.6
387.4,35607,25.1,45.1,54.0,23.9
399.8,59569,17.5,62.4,72.7,10.6
457.8,40921,20.2,48.1,54.3,21.8
341.0,34368,33.5,52.2,32.6,28.2
440.9,41521,21.8,51.9,54.0,22.0
390.1,50124,14.4,60.1,57.5,17.8
438.5,55472,12.4,51.0,64.9,16.0
372.1,33698,25.9,40.5,53.6,24.9
441.6,47299,17.5,48.0,61.5,17.7
214.8,32086,26.7,44.1,34.9,34.2
422.7,51508,13.9,55.7,60.9,18.8
435.8,63054,8.6,62.2,71.3,7.4
417.2,52030,14.9,45.1,60.7,16.6
409.1,52185,14.7,55.8,66.8,16.2
448.1,41017,17.7,44.5,56.3,20.2
294.6,46364,13.1,56.1,56.3,17.8
385.1,36929,22.5,44.5,48.4,20.6
353.8,46200,20.2,53.8,53.0,20.1
444.7,55926,13.3,58.0,61.2,16.5
420.3,41079,23.4,29.7,56.4,21.0
424.2,43986,22.3,43.6,59.2,21.3
385.2,77764,8.3,55.9,75.6,11.0
411.2,44113,17.6,49.4,58.3,19.2
376.8,38750,18.5,55.5,56.3,16.7
297.2,39335,21.0,41.3,52.7,16.3
445.2,40884,22.8,53.6,56.6,18.7
352.0,36929,21.3,52.6,56.0,21.7
373.6,37111,22.6,55.8,48.4,26.4
411.8,50699,14.4,51.6,64.4,14.5
307.1,38012,28.1,42.9,41.2,27.5
414.2,47041,13.8,57.6,66.4,16.0
365.5,52895,13.0,57.9,65.6,15.7
405.0,45159,13.5,49.5,54.8,23.3
401.7,47123,17.4,46.0,53.5,20.9
432.2,37256,19.6,50.3,50.8,22.7
318.9,60810,10.6,62.1,67.6,10.3
395.8,45096,14.9,44.1,59.0,21.4
430.0,45719,17.7,62.2,63.8,16.6
430.6,39649,18.9,56.5,58.2,22.3
432.6,43488,19.7,57.3,62.4,17.9
403.0,39030,21.5,35.3,57.4,18.7
423.4,34452,23.1,45.7,50.0,22.1
331.3,61896,12.5,60.9,59.9,12.5
307.6,42820,14.8,58.2,54.4,17.7
420.8,41587,22.1,56.2,52.0,22.2
343.3,53440,14.3,52.4,65.2,16.7
279.3,32580,22.7,47.1,49.5,19.4
388.7,74811,9.9,67.8,67.6,10.3
429.4,41849,18.3,48.5,63.0,18.4
369.1,38564,17.1,50.0,68.4,13.1
434.0,41363,20.7,38.4,63.6,13.0
434.5,48996,14.8,52.5,57.5,14.8
407.5,42839,14.6,67.4,59.4,18.1
425.0,37954,18.6,45.3,56.7,21.5
443.5,38895,22.7,53.6,58.2,17.2
442.2,43091,20.3,54.4,51.7,23.5
350.0,39135,20.2,42.4,58.5,18.1
427.3,38742,17.9,54.9,54.5,21.2
400.2,51222,16.8,59.7,56.2,21.6
438.4,61773,10.7,66.9,61.0,14.6
469.0,54458,15.6,50.1,70.3,15.8
484.3,48834,16.0,54.7,62.8,17.3
466.6,40862,18.6,51.4,52.2,21.5
387.8,41813,14.6,63.0,55.5,19.4
323.1,44817,17.8,52.0,64.1,12.7
461.8,38224,21.5,58.2,52.5,20.8
211.1,34258,21.8,47.6,35.2,22.7
428.0,64636,9.7,66.0,73.4,12.1
359.8,62376,11.2,65.1,56.2,10.1
325.4,37294,18.7,34.9,46.3,22.9
434.6,34340,20.1,45.8,53.9,21.9
522.1,43654,16.9,53.0,58.5,19.9
419.5,43194,19.0,52.1,55.0,22.0
423.0,38607,18.1,52.0,58.9,20.2
399.9,46427,16.6,50.0,56.4,19.6
423.1,35701,19.0,33.9,47.7,24.8
369.6,32826,23.9,31.2,43.9,25.6
464.5,43087,18.6,46.5,54.2,21.6
443.3,51958,15.8,57.0,58.1,19.0
335.8,38000,20.3,48.2,64.0,18.2
412.8,50361,13.6,63.6,59.5,12.4
467.2,56444,14.1,55.3,64.9,17.4
382.6,55130,13.1,56.6,62.1,15.9
275.6,49309,13.4,63.5,61.1,14.2
425.4,51733,12.1,56.5,63.3,12.5
356.3,26699,35.4,47.6,23.4,31.2
457.8,44110,20.8,50.2,54.6,18.9
355.4,42780,15.5,52.5,56.1,23.0
350.1,60435,13.2,59.8,60.5,9.0
374.1,37527,20.9,46.8,55.8,25.3
441.1,58127,15.2,63.9,62.7,16.4
419.8,45559,15.9,57.9,63.8,16.6
424.4,38752,21.2,49.7,46.4,25.7
441.6,43618,14.2,53.8,56.4,20.1
385.4,40680,20.6,57.6,54.7,21.0
443.0,45261,15.6,56.7,63.2,15.3
500.3,36645,19.9,41.6,52.2,23.0
384.2,40442,19.3,40.8,59.2,19.1
424.5,46346,14.6,53.3,60.5,17.2
313.0,55918,14.3,54.3,57.0,15.8
342.0,37933,22.1,53.3,49.4,23.9
367.2,41437,22.2,50.4,49.5,22.5
424.9,43377,15.9,52.1,56.2,18.9
444.5,51003,15.8,59.8,61.2,17.3
472.7,39984,26.3,37.8,69.8,12.8
375.6,50589,16.1,55.6,55.9,19.3
481.0,44065,13.5,54.2,69.8,17.9
439.7,39444,15.4,56.0,65.2,19.0
434.6,40386,20.6,58.9,67.6,15.9
444.5,37911,19.2,52.9,63.1,17.3
483.4,39232,18.3,53.0,62.0,19.8
365.2,33707,22.1,37.9,50.7,24.8
368.2,41652,14.4,59.2,67.2,17.1
398.7,44188,15.6,55.8,68.3,18.1
417.6,32662,22.1,51.6,58.1,24.0
529.5,33091,22.1,46.6,52.1,24.9
453.1,46185,16.5,61.1,66.0,17.2
461.5,40047,19.6,61.2,64.1,17.3
457.4,58976,10.6,61.5,73.9,14.2
472.0,49949,14.6,54.9,75.4,12.9
431.6,37581,19.4,53.8,56.0,18.6
430.9,36895,18.4,52.6,56.1,23.6
449.5,48128,13.4,57.4,72.7,14.5
412.0,39908,18.6,53.5,62.1,19.9
463.2,41891,14.3,60.8,70.4,15.3
468.8,53804,15.7,57.9,71.9,15.1
497.9,37597,20.0,52.4,66.8,15.5
470.4,47937,16.6,54.2,69.1,15.6
334.0,34863,22.2,54.6,50.7,22.8
433.8,35345,17.0,53.7,65.5,17.7
488.3,35363,20.4,49.8,58.8,22.3
517.2,42088,18.0,56.6,63.2,18.1
405.5,38023,15.0,57.0,59.9,16.5
421.8,37360,17.4,54.8,59.8,22.6
409.2,47158,13.9,54.8,66.4,14.7
510.0,42105,16.1,54.3,63.4,20.3
425.7,36867,20.7,42.2,50.2,21.3
438.4,34631,23.3,50.1,48.3,26.2
341.6,29415,23.9,46.2,48.8,26.7
389.4,31025,22.3,39.3,51.6,27.0
380.6,32120,28.7,47.1,45.7,28.0
437.7,50548,11.6,62.1,76.1,13.3
467.3,40038,17.6,57.1,61.6,20.1
423.3,40710,21.6,53.4,71.3,14.5
425.1,70874,6.9,67.3,81.8,9.3
413.5,38344,18.1,52.6,62.3,21.8
521.6,47227,15.9,36.1,72.3,12.9
451.6,34684,18.6,53.2,63.6,17.0
369.8,51738,11.6,58.0,67.7,16.8
469.5,41346,18.3,47.5,61.5,21.4
472.9,51986,15.3,55.5,72.9,14.5
394.3,31820,21.5,45.7,52.3,25.9
455.0,30019,25.1,49.2,46.7,28.6
465.2,74220,6.8,68.1,84.0,8.2
372.7,33986,21.7,42.8,58.0,19.2
364.9,46874,13.1,57.7,76.0,13.7
513.8,40376,20.3,47.6,64.3,18.9
488.5,60093,9.6,61.3,76.0,13.6
445.9,41112,16.3,57.2,70.9,16.6
329.9,38281,16.3,60.3,48.3,19.8
492.2,40532,20.9,56.2,60.5,21.7
381.0,27382,28.2,50.6,54.2,24.1
439.5,38329,19.0,51.1,58.0,21.4
